customer_id,total_orders,total_units,total_revenue,total_profit,first_order_date,last_order_date,aov,profit_margin,customer_type,recency,R_score,F_score,M_score,RFM_score,segment,activity_status
11227,4,17.0,51949.619999999995,24250.260000000002,2024-07-13,2025-05-05,12987.4,46.68,Repeat,241,2,3,3,233,At Risk,Inactive
11228,2,4.0,5000.45,2121.96,2024-03-19,2025-02-10,2500.22,42.44,Repeat,325,1,1,1,111,Lost Customers,Inactive
11229,4,10.0,107175.25,51636.42,2024-01-17,2025-12-25,26793.81,48.18,Repeat,7,5,3,5,535,Loyal Customers,Active
11230,2,7.0,56675.35,22199.15,2025-06-25,2025-11-26,28337.68,39.17,Repeat,36,5,1,4,514,New Customers,Active
11231,4,14.0,113722.61,55333.31,2024-10-23,2025-08-11,28430.65,48.66,Repeat,143,3,3,5,335,Potential Loyalists,At Risk
11232,5,15.0,41408.92,17413.61,2024-05-05,2025-12-30,8281.78,42.05,Repeat,2,5,4,3,543,Loyal Customers,Active
11233,5,11.0,179025.31999999998,83530.52,2024-05-15,2025-10-02,35805.06,46.66,Repeat,91,4,4,5,445,Champions,At Risk
11234,5,13.0,37332.34,15231.279999999999,2024-03-23,2025-12-26,7466.47,40.8,Repeat,6,5,4,3,543,Loyal Customers,Active
11235,3,8.0,7935.25,3859.63,2024-06-23,2025-03-22,2645.08,48.64,Repeat,285,2,2,1,221,Lost Customers,Inactive
11236,5,12.0,69402.18000000001,32293.690000000002,2024-01-22,2025-05-20,13880.44,46.53,Repeat,226,2,4,4,244,At Risk,Inactive
11237,6,10.0,30330.67,15867.45,2024-05-08,2025-10-09,5055.11,52.31,Repeat,84,4,5,2,452,Loyal Customers,Active
11238,5,18.0,75128.36,38381.06,2024-07-09,2025-11-22,15025.67,51.09,Repeat,40,5,4,4,544,Champions,Active
11239,2,10.0,27018.68,12907.96,2025-01-07,2025-12-20,13509.34,47.77,Repeat,12,5,1,2,512,New Customers,Active
11240,4,13.0,14808.57,5196.09,2024-02-18,2025-09-09,3702.14,35.09,Repeat,114,3,3,2,332,Potential Loyalists,At Risk
11241,3,13.0,50305.38,27170.579999999998,2024-06-08,2025-03-13,16768.46,54.01,Repeat,294,2,2,3,223,Lost Customers,Inactive
11242,5,11.0,49854.020000000004,23465.82,2024-03-13,2025-11-25,9970.8,47.07,Repeat,37,5,4,3,543,Loyal Customers,Active
11243,1,2.0,138182.26,60134.06,2025-07-02,2025-07-02,138182.26,43.52,One-time,183,3,1,5,315,Potential Loyalists,Inactive
11244,8,23.0,580508.98,268012.77999999997,2024-08-05,2025-10-15,72563.62,46.17,Repeat,78,4,5,5,455,Champions,Active
11245,6,16.0,162426.89,88085.03,2024-09-19,2025-12-10,27071.15,54.23,Repeat,22,5,5,5,555,Champions,Active
11246,1,2.0,10379.28,4506.32,2025-01-01,2025-01-01,10379.28,43.42,One-time,365,1,1,1,111,Lost Customers,Inactive
11247,1,1.0,1393.23,797.15,2025-05-12,2025-05-12,1393.23,57.22,One-time,234,2,1,1,211,Lost Customers,Inactive
11248,4,12.0,54572.43,28486.06,2024-01-25,2024-09-26,13643.11,52.2,Repeat,462,1,3,3,133,At Risk,Inactive
11249,11,37.0,336310.79,175572.41999999998,2024-03-11,2025-07-23,30573.71,52.21,Repeat,162,3,5,5,355,Potential Loyalists,At Risk
11250,3,12.0,24211.260000000002,11153.07,2024-09-27,2024-12-27,8070.42,46.07,Repeat,370,1,2,2,122,Lost Customers,Inactive
11251,4,11.0,67039.14,39360.54,2024-01-19,2025-04-13,16759.78,58.71,Repeat,263,2,3,4,234,At Risk,Inactive
11252,5,9.0,207788.74,75453.52,2024-05-16,2025-08-27,41557.75,36.31,Repeat,127,3,4,5,345,Potential Loyalists,At Risk
11253,3,5.0,11647.29,5565.94,2024-01-05,2024-11-14,3882.43,47.79,Repeat,413,1,2,1,121,Lost Customers,Inactive
11254,3,10.0,48669.32,16914.66,2024-01-11,2024-06-03,16223.11,34.75,Repeat,577,1,2,3,123,Lost Customers,Inactive
11255,3,6.0,25547.52,12569.18,2024-07-29,2025-10-24,8515.84,49.2,Repeat,69,4,2,2,422,New Customers,Active
11256,5,15.0,162482.83000000002,81004.04000000001,2024-09-28,2025-12-25,32496.57,49.85,Repeat,7,5,4,5,545,Champions,Active
11257,4,9.0,52837.59,21903.980000000003,2024-02-06,2024-07-13,13209.4,41.46,Repeat,537,1,3,3,133,At Risk,Inactive
11258,1,2.0,63449.78,22432.3,2025-08-03,2025-08-03,63449.78,35.35,One-time,151,3,1,4,314,Potential Loyalists,At Risk
11259,3,4.0,47983.090000000004,19716.570000000003,2024-01-05,2024-06-02,15994.36,41.09,Repeat,578,1,2,3,123,Lost Customers,Inactive
11260,6,16.0,121854.59,55538.54,2024-01-11,2025-08-12,20309.1,45.58,Repeat,142,3,5,5,355,Potential Loyalists,At Risk
11261,7,14.0,76780.65,35254.26,2024-01-23,2025-09-23,10968.66,45.92,Repeat,100,4,5,4,454,Champions,At Risk
11262,4,8.0,80115.28,33733.13,2024-04-05,2025-02-14,20028.82,42.11,Repeat,321,1,3,4,134,At Risk,Inactive
11263,6,13.0,30628.88,12532.23,2024-08-30,2025-08-28,5104.81,40.92,Repeat,126,3,5,2,352,Potential Loyalists,At Risk
11265,1,3.0,20976.41,10282.68,2025-03-27,2025-03-27,20976.41,49.02,One-time,280,2,1,2,212,Lost Customers,Inactive
11266,4,12.0,87744.94,41863.3,2024-06-26,2025-12-06,21936.24,47.71,Repeat,26,5,3,4,534,Loyal Customers,Active
11267,4,14.0,34278.12,14914.52,2024-06-19,2025-03-19,8569.53,43.51,Repeat,288,2,3,3,233,At Risk,Inactive
11268,3,12.0,129358.65,64001.64,2024-08-02,2025-02-23,43119.55,49.48,Repeat,312,2,2,5,225,Lost Customers,Inactive
11269,7,21.0,60752.54,23639.04,2024-03-04,2025-08-11,8678.93,38.91,Repeat,143,3,5,4,354,Potential Loyalists,At Risk
11270,5,11.0,206169.49,92515.81000000001,2024-01-01,2025-05-26,41233.9,44.87,Repeat,220,2,4,5,245,At Risk,Inactive
11271,4,15.0,50577.0,23312.85,2024-04-12,2025-07-29,12644.25,46.09,Repeat,156,3,3,3,333,Potential Loyalists,At Risk
11272,3,7.0,48914.54,25944.24,2024-02-17,2024-12-11,16304.85,53.04,Repeat,386,1,2,3,123,Lost Customers,Inactive
11273,3,4.0,11246.95,5727.28,2024-03-19,2024-09-24,3748.98,50.92,Repeat,464,1,2,1,121,Lost Customers,Inactive
11274,2,3.0,14592.55,5376.22,2024-06-26,2025-04-27,7296.28,36.84,Repeat,249,2,1,1,211,Lost Customers,Inactive
11275,2,6.0,13112.36,7093.58,2024-03-30,2025-01-12,6556.18,54.1,Repeat,354,1,1,1,111,Lost Customers,Inactive
11276,4,10.0,63367.54,31119.440000000002,2024-04-25,2025-11-10,15841.88,49.11,Repeat,52,4,3,4,434,Loyal Customers,Active
11277,3,4.0,11856.76,4867.96,2024-01-22,2025-09-03,3952.25,41.06,Repeat,120,3,2,1,321,Potential Loyalists,At Risk
11278,6,21.0,161771.25,69451.51000000001,2024-04-15,2025-10-28,26961.88,42.93,Repeat,65,4,5,5,455,Champions,Active
11279,4,7.0,18841.99,9176.96,2024-10-24,2025-11-02,4710.5,48.7,Repeat,60,4,3,2,432,Loyal Customers,Active
11280,3,10.0,20105.1,6798.79,2024-05-01,2025-08-19,6701.7,33.82,Repeat,135,3,2,2,322,Potential Loyalists,At Risk
11281,3,11.0,104672.43,46064.18000000001,2024-07-22,2025-01-13,34890.81,44.01,Repeat,353,1,2,5,125,Lost Customers,Inactive
11282,1,6.0,5823.08,2537.58,2025-11-12,2025-11-12,5823.08,43.58,One-time,50,4,1,1,411,New Customers,Active
11283,5,14.0,39037.01,18981.98,2024-07-28,2025-10-23,7807.4,48.63,Repeat,70,4,4,3,443,Loyal Customers,Active
11284,3,7.0,27304.47,13440.5,2025-02-28,2025-11-04,9101.49,49.22,Repeat,58,4,2,2,422,New Customers,Active
11285,4,17.0,101988.01,32305.91,2024-01-12,2025-11-12,25497.0,31.68,Repeat,50,4,3,5,435,Loyal Customers,Active
11286,2,4.0,22169.489999999998,9027.11,2024-11-12,2025-03-27,11084.74,40.72,Repeat,280,2,1,2,212,Lost Customers,Inactive
11287,3,10.0,12963.57,6258.98,2024-12-26,2025-07-02,4321.19,48.28,Repeat,183,3,2,1,321,Potential Loyalists,Inactive
11288,3,9.0,35886.36,15495.939999999999,2025-01-24,2025-05-13,11962.12,43.18,Repeat,233,2,2,3,223,Lost Customers,Inactive
11289,1,3.0,3040.01,1327.81,2025-12-08,2025-12-08,3040.01,43.68,One-time,24,5,1,1,511,New Customers,Active
11290,5,14.0,95136.01,44592.93,2024-01-31,2025-12-31,19027.2,46.87,Repeat,1,5,4,4,544,Champions,Active
11291,4,11.0,79440.03,39463.07,2024-02-11,2025-12-20,19860.01,49.68,Repeat,12,5,3,4,534,Loyal Customers,Active
11292,5,13.0,83883.12000000001,35841.73,2024-07-05,2025-09-25,16776.62,42.73,Repeat,98,4,4,4,444,Champions,At Risk
11293,3,7.0,36337.42,15956.78,2024-04-25,2025-07-08,12112.47,43.91,Repeat,177,3,2,3,323,Potential Loyalists,At Risk
11294,2,2.0,1776.33,771.34,2024-08-08,2024-12-30,888.16,43.42,Repeat,367,1,1,1,111,Lost Customers,Inactive
11295,2,5.0,25016.289999999997,9682.07,2024-04-28,2025-02-11,12508.14,38.7,Repeat,324,1,1,2,112,Lost Customers,Inactive
11296,1,5.0,33699.9,13246.0,2024-12-03,2024-12-03,33699.9,39.31,One-time,394,1,1,3,113,Lost Customers,Inactive
11297,5,14.0,62157.119999999995,23770.57,2024-01-21,2025-09-10,12431.42,38.24,Repeat,113,3,4,4,344,Potential Loyalists,At Risk
11298,6,13.0,89192.56,43372.74,2024-01-26,2025-10-26,14865.43,48.63,Repeat,67,4,5,4,454,Champions,Active
11299,1,2.0,48474.770000000004,22510.010000000002,2025-05-05,2025-05-05,48474.77,46.44,One-time,241,2,1,3,213,Lost Customers,Inactive
11300,1,2.0,1815.67,1070.67,2025-04-20,2025-04-20,1815.67,58.97,One-time,256,2,1,1,211,Lost Customers,Inactive
11301,5,16.0,44278.42,20074.59,2024-01-17,2025-04-07,8855.68,45.34,Repeat,269,2,4,3,243,At Risk,Inactive
11302,4,15.0,79160.4,40914.43,2024-09-03,2025-09-09,19790.1,51.69,Repeat,114,3,3,4,334,Potential Loyalists,At Risk
11303,4,13.0,152601.3,51538.45,2024-06-22,2025-03-23,38150.32,33.77,Repeat,284,2,3,5,235,At Risk,Inactive
11304,6,21.0,223668.89,80115.68000000001,2024-09-06,2025-10-24,37278.15,35.82,Repeat,69,4,5,5,455,Champions,Active
11305,4,20.0,100181.62000000001,44959.9,2024-04-30,2025-11-10,25045.41,44.88,Repeat,52,4,3,5,435,Loyal Customers,Active
11306,5,11.0,70246.51,32273.11,2024-10-15,2025-12-29,14049.3,45.94,Repeat,3,5,4,4,544,Champions,Active
11307,5,14.0,38654.83,17830.75,2024-02-19,2025-06-06,7730.97,46.13,Repeat,209,2,4,3,243,At Risk,Inactive
11308,3,3.0,22574.809999999998,9611.93,2024-04-01,2025-12-05,7524.94,42.58,Repeat,27,5,2,2,522,New Customers,Active
11309,4,6.0,12491.73,6192.34,2024-06-27,2025-11-01,3122.93,49.57,Repeat,61,4,3,1,431,Loyal Customers,Active
11310,5,10.0,39607.77,18700.82,2024-01-27,2025-09-03,7921.55,47.22,Repeat,120,3,4,3,343,Potential Loyalists,At Risk
11311,5,10.0,186393.31,68749.58,2024-01-22,2025-10-31,37278.66,36.88,Repeat,62,4,4,5,445,Champions,Active
11312,2,4.0,3980.25,1653.9499999999998,2025-09-07,2025-11-20,1990.12,41.55,Repeat,42,5,1,1,511,New Customers,Active
11313,5,11.0,40413.71,18695.71,2024-02-27,2025-09-23,8082.74,46.26,Repeat,100,4,4,3,443,Loyal Customers,At Risk
11314,2,4.0,2426.98,1191.35,2025-01-12,2025-03-22,1213.49,49.09,Repeat,285,2,1,1,211,Lost Customers,Inactive
11315,2,6.0,96623.01000000001,33395.95,2024-07-14,2025-10-20,48311.5,34.56,Repeat,73,4,1,4,414,New Customers,Active
11316,5,9.0,175715.71,82025.85,2024-04-25,2025-07-07,35143.14,46.68,Repeat,178,3,4,5,345,Potential Loyalists,At Risk
11317,2,6.0,36743.76,17008.11,2024-04-07,2025-06-23,18371.88,46.29,Repeat,192,2,1,3,213,Lost Customers,Inactive
11318,1,3.0,28243.46,10991.54,2024-01-24,2024-01-24,28243.46,38.92,One-time,708,1,1,2,112,Lost Customers,Inactive
11319,4,13.0,15822.32,5153.76,2024-03-18,2024-11-27,3955.58,32.57,Repeat,400,1,3,2,132,At Risk,Inactive
11320,3,6.0,13262.65,5747.85,2024-01-05,2024-08-24,4420.88,43.34,Repeat,495,1,2,1,121,Lost Customers,Inactive
11321,4,11.0,31509.219999999998,13785.220000000001,2024-07-02,2025-07-26,7877.3,43.75,Repeat,159,3,3,2,332,Potential Loyalists,At Risk
11322,5,13.0,81318.48999999999,43122.53,2024-05-19,2025-12-25,16263.7,53.03,Repeat,7,5,4,4,544,Champions,Active
11323,2,5.0,24258.97,12827.28,2025-08-01,2025-09-01,12129.48,52.88,Repeat,122,3,1,2,312,Potential Loyalists,At Risk
11324,2,2.0,916.8299999999999,450.24,2024-11-04,2025-01-18,458.42,49.11,Repeat,348,1,1,1,111,Lost Customers,Inactive
11325,3,9.0,37024.759999999995,19803.74,2024-01-17,2024-11-09,12341.59,53.49,Repeat,418,1,2,3,123,Lost Customers,Inactive
11326,1,1.0,1299.09,617.15,2025-08-10,2025-08-10,1299.09,47.51,One-time,144,3,1,1,311,Potential Loyalists,At Risk
11327,3,10.0,8555.220000000001,3166.45,2025-01-22,2025-07-01,2851.74,37.01,Repeat,184,3,2,1,321,Potential Loyalists,Inactive
11328,2,5.0,10454.470000000001,5184.280000000001,2024-02-22,2025-04-14,5227.24,49.59,Repeat,262,2,1,1,211,Lost Customers,Inactive
11329,4,11.0,39532.83,16934.92,2024-07-28,2025-10-11,9883.21,42.84,Repeat,82,4,3,3,433,Loyal Customers,Active
11330,1,1.0,225.26,54.72,2025-05-20,2025-05-20,225.26,24.29,One-time,226,2,1,1,211,Lost Customers,Inactive
11331,6,21.0,124416.42,51141.229999999996,2024-08-14,2025-06-01,20736.07,41.1,Repeat,214,2,5,5,255,At Risk,Inactive
11332,4,14.0,61976.36,28148.07,2024-08-20,2025-10-29,15494.09,45.42,Repeat,64,4,3,4,434,Loyal Customers,Active
11333,5,15.0,110090.18000000001,50617.619999999995,2024-08-03,2025-06-29,22018.04,45.98,Repeat,186,2,4,5,245,At Risk,Inactive
11334,2,6.0,23842.5,10386.24,2025-07-25,2025-12-08,11921.25,43.56,Repeat,24,5,1,2,512,New Customers,Active
11335,3,5.0,61788.17,21244.760000000002,2025-05-30,2025-12-27,20596.06,34.38,Repeat,5,5,2,4,524,New Customers,Active
11336,2,8.0,20976.03,9204.39,2024-11-22,2025-01-11,10488.02,43.88,Repeat,355,1,1,2,112,Lost Customers,Inactive
11337,3,13.0,37930.61,16446.77,2024-07-16,2025-07-23,12643.54,43.36,Repeat,162,3,2,3,323,Potential Loyalists,At Risk
11338,3,5.0,38762.6,19111.87,2024-03-05,2024-08-18,12920.87,49.3,Repeat,501,1,2,3,123,Lost Customers,Inactive
11339,4,8.0,130507.36,68658.15,2024-04-26,2025-05-21,32626.84,52.61,Repeat,225,2,3,5,235,At Risk,Inactive
11340,3,10.0,77478.39,29431.05,2024-01-27,2024-10-30,25826.13,37.99,Repeat,428,1,2,4,124,Lost Customers,Inactive
11341,3,10.0,29903.980000000003,9666.45,2025-05-22,2025-10-12,9967.99,32.32,Repeat,81,4,2,2,422,New Customers,Active
11342,3,6.0,8397.93,3699.06,2024-03-28,2025-12-09,2799.31,44.05,Repeat,23,5,2,1,521,New Customers,Active
11343,1,2.0,36244.46,17563.12,2024-07-08,2024-07-08,36244.46,48.46,One-time,542,1,1,3,113,Lost Customers,Inactive
11344,6,10.0,38527.450000000004,20005.49,2024-02-02,2025-11-18,6421.24,51.93,Repeat,44,5,5,3,553,Loyal Customers,Active
11345,4,9.0,21268.77,7047.49,2024-06-03,2025-12-16,5317.19,33.14,Repeat,16,5,3,2,532,Loyal Customers,Active
11346,4,9.0,44026.05,18287.45,2024-01-30,2025-12-07,11006.51,41.54,Repeat,25,5,3,3,533,Loyal Customers,Active
11347,2,4.0,19361.09,10936.42,2025-02-11,2025-10-02,9680.54,56.49,Repeat,91,4,1,2,412,New Customers,At Risk
11348,2,5.0,10396.58,3479.88,2025-03-08,2025-06-28,5198.29,33.47,Repeat,187,2,1,1,211,Lost Customers,Inactive
11349,3,6.0,15400.43,7033.21,2025-04-12,2025-07-23,5133.48,45.67,Repeat,162,3,2,2,322,Potential Loyalists,At Risk
11350,1,1.0,1760.45,510.69,2024-11-25,2024-11-25,1760.45,29.01,One-time,402,1,1,1,111,Lost Customers,Inactive
11352,2,6.0,7772.08,3065.9,2024-10-01,2025-11-09,3886.04,39.45,Repeat,53,4,1,1,411,New Customers,Active
11353,6,15.0,255341.24,93719.91,2024-02-09,2025-11-27,42556.87,36.7,Repeat,35,5,5,5,555,Champions,Active
11354,2,10.0,20107.74,11572.970000000001,2024-06-10,2024-06-25,10053.87,57.55,Repeat,555,1,1,2,112,Lost Customers,Inactive
11355,2,5.0,6198.67,3179.73,2024-04-23,2025-04-11,3099.34,51.3,Repeat,265,2,1,1,211,Lost Customers,Inactive
11356,5,22.0,141477.97,65992.43,2024-02-20,2024-06-29,28295.59,46.65,Repeat,551,1,4,5,145,At Risk,Inactive
11357,3,7.0,50362.98,21426.14,2024-01-18,2025-11-16,16787.66,42.54,Repeat,46,5,2,3,523,New Customers,Active
11358,3,8.0,9442.33,3591.3599999999997,2024-07-07,2025-08-13,3147.44,38.03,Repeat,141,3,2,1,321,Potential Loyalists,At Risk
11359,1,4.0,11491.22,5665.78,2025-04-15,2025-04-15,11491.22,49.31,One-time,261,2,1,1,211,Lost Customers,Inactive
11360,2,5.0,18181.26,10353.79,2024-09-19,2025-04-02,9090.63,56.95,Repeat,274,2,1,2,212,Lost Customers,Inactive
11361,3,8.0,29862.13,12318.869999999999,2024-04-10,2025-03-30,9954.04,41.25,Repeat,277,2,2,2,222,Lost Customers,Inactive
11362,3,9.0,27234.07,13185.77,2024-04-21,2025-07-15,9078.02,48.42,Repeat,170,3,2,2,322,Potential Loyalists,At Risk
11363,1,5.0,1874.81,896.45,2024-03-14,2024-03-14,1874.81,47.82,One-time,658,1,1,1,111,Lost Customers,Inactive
11364,4,13.0,39676.3,19163.09,2024-01-21,2025-09-07,9919.08,48.3,Repeat,116,3,3,3,333,Potential Loyalists,At Risk
11365,2,5.0,65091.770000000004,27468.77,2024-03-31,2025-10-05,32545.88,42.2,Repeat,88,4,1,4,414,New Customers,Active
11366,2,3.0,16753.99,7288.46,2025-05-13,2025-05-27,8377.0,43.5,Repeat,219,2,1,2,212,Lost Customers,Inactive
11367,4,15.0,120694.17,63062.35,2024-11-05,2025-09-25,30173.54,52.25,Repeat,98,4,3,5,435,Loyal Customers,At Risk
11368,3,11.0,170424.4,71813.84,2024-06-28,2025-04-17,56808.13,42.14,Repeat,259,2,2,5,225,Lost Customers,Inactive
11369,7,16.0,87413.47,40708.16,2024-03-25,2025-09-06,12487.64,46.57,Repeat,117,3,5,4,354,Potential Loyalists,At Risk
11370,4,12.0,59688.340000000004,24283.23,2025-02-16,2025-08-20,14922.08,40.68,Repeat,134,3,3,4,334,Potential Loyalists,At Risk
11371,3,13.0,89963.45,42277.27,2024-02-01,2025-09-13,29987.82,46.99,Repeat,110,3,2,4,324,Potential Loyalists,At Risk
11372,3,12.0,15473.859999999999,5617.700000000001,2024-05-05,2025-10-31,5157.95,36.3,Repeat,62,4,2,2,422,New Customers,Active
11373,6,14.0,77012.09,36900.5,2024-01-14,2025-01-18,12835.35,47.92,Repeat,348,1,5,4,154,At Risk,Inactive
11374,3,11.0,18434.18,6375.65,2024-06-09,2024-11-07,6144.73,34.59,Repeat,420,1,2,2,122,Lost Customers,Inactive
11375,3,6.0,41827.61,16354.220000000001,2024-02-27,2024-12-30,13942.54,39.1,Repeat,367,1,2,3,123,Lost Customers,Inactive
11376,2,4.0,9942.55,4840.24,2024-06-12,2024-12-28,4971.27,48.68,Repeat,369,1,1,1,111,Lost Customers,Inactive
11377,1,1.0,10326.04,5415.29,2025-10-16,2025-10-16,10326.04,52.44,One-time,77,4,1,1,411,New Customers,Active
11378,6,16.0,43553.48,17738.33,2024-08-11,2025-08-14,7258.91,40.73,Repeat,140,3,5,3,353,Potential Loyalists,At Risk
11379,2,7.0,27260.61,13328.43,2024-08-21,2025-08-24,13630.3,48.89,Repeat,130,3,1,2,312,Potential Loyalists,At Risk
11380,6,16.0,47395.770000000004,19237.83,2024-03-17,2025-12-24,7899.3,40.59,Repeat,8,5,5,3,553,Loyal Customers,Active
11381,1,4.0,19892.739999999998,8117.110000000001,2024-01-21,2024-01-21,19892.74,40.8,One-time,711,1,1,2,112,Lost Customers,Inactive
11382,5,16.0,84101.83,35620.1,2024-01-18,2025-09-27,16820.37,42.35,Repeat,96,4,4,4,444,Champions,At Risk
11383,5,15.0,29330.52,13221.01,2024-05-08,2025-11-06,5866.1,45.08,Repeat,56,4,4,2,442,Loyal Customers,Active
11384,3,5.0,25413.859999999997,11113.769999999999,2024-03-15,2025-12-24,8471.29,43.73,Repeat,8,5,2,2,522,New Customers,Active
11385,7,25.0,143551.87999999998,57468.0,2024-03-23,2025-02-04,20507.41,40.03,Repeat,331,1,5,5,155,At Risk,Inactive
11386,4,14.0,24956.97,10238.03,2024-01-22,2025-08-23,6239.24,41.02,Repeat,131,3,3,2,332,Potential Loyalists,At Risk
11387,6,19.0,132734.34,50357.77,2024-09-07,2025-06-06,22122.39,37.94,Repeat,209,2,5,5,255,At Risk,Inactive
11388,5,6.0,71464.5,32389.82,2024-03-28,2025-10-21,14292.9,45.32,Repeat,72,4,4,4,444,Champions,Active
11389,3,8.0,62551.47,24267.81,2024-10-11,2025-06-24,20850.49,38.8,Repeat,191,2,2,4,224,Lost Customers,Inactive
11390,3,12.0,38995.92,20087.63,2024-02-28,2025-06-12,12998.64,51.51,Repeat,203,2,2,3,223,Lost Customers,Inactive
11391,8,30.0,196979.55,93603.61,2024-03-17,2025-07-08,24622.44,47.52,Repeat,177,3,5,5,355,Potential Loyalists,At Risk
11392,3,8.0,52475.63,19257.07,2024-03-22,2025-09-05,17491.88,36.7,Repeat,118,3,2,3,323,Potential Loyalists,At Risk
11393,4,8.0,10663.16,4870.57,2024-03-23,2025-10-29,2665.79,45.68,Repeat,64,4,3,1,431,Loyal Customers,Active
11394,1,1.0,2146.49,755.67,2024-10-07,2024-10-07,2146.49,35.2,One-time,451,1,1,1,111,Lost Customers,Inactive
11395,2,6.0,79381.98,43553.549999999996,2024-05-16,2024-10-21,39690.99,54.87,Repeat,437,1,1,4,114,Lost Customers,Inactive
11396,1,5.0,28604.620000000003,15279.83,2025-07-29,2025-07-29,28604.62,53.42,One-time,156,3,1,2,312,Potential Loyalists,At Risk
11397,2,5.0,128753.84999999999,68461.57,2024-03-04,2024-09-09,64376.92,53.17,Repeat,479,1,1,5,115,Lost Customers,Inactive
11399,5,22.0,86626.78,46358.94,2024-09-14,2025-09-13,17325.36,53.52,Repeat,110,3,4,4,344,Potential Loyalists,At Risk
11400,3,9.0,11778.1,3574.23,2024-05-21,2025-01-21,3926.03,30.35,Repeat,345,1,2,1,121,Lost Customers,Inactive
11401,4,14.0,119115.74,47325.13,2024-06-24,2024-10-20,29778.94,39.73,Repeat,438,1,3,5,135,At Risk,Inactive
11402,5,12.0,68479.76,25770.37,2024-01-20,2025-11-18,13695.95,37.63,Repeat,44,5,4,4,544,Champions,Active
11403,5,10.0,35664.54,15730.18,2024-02-03,2025-05-23,7132.91,44.11,Repeat,223,2,4,3,243,At Risk,Inactive
11405,3,10.0,45106.229999999996,21161.420000000002,2024-01-05,2025-10-03,15035.41,46.91,Repeat,90,4,2,3,423,New Customers,Active
11406,3,8.0,15806.4,6818.200000000001,2024-03-03,2025-07-19,5268.8,43.14,Repeat,166,3,2,2,322,Potential Loyalists,At Risk
11407,3,7.0,183887.97999999998,89445.02,2024-04-30,2024-08-28,61295.99,48.64,Repeat,491,1,2,5,125,Lost Customers,Inactive
11408,3,10.0,58993.75,31173.9,2024-01-10,2025-12-26,19664.58,52.84,Repeat,6,5,2,4,524,New Customers,Active
11409,1,4.0,5693.34,2299.78,2024-12-19,2024-12-19,5693.34,40.39,One-time,378,1,1,1,111,Lost Customers,Inactive
11410,4,11.0,94588.42,46514.79,2024-02-28,2025-03-09,23647.1,49.18,Repeat,298,2,3,4,234,At Risk,Inactive
11411,5,13.0,123393.43000000001,44773.57,2024-04-03,2025-11-03,24678.69,36.29,Repeat,59,4,4,5,445,Champions,Active
11412,2,12.0,62763.39,22960.67,2024-03-12,2024-08-17,31381.7,36.58,Repeat,502,1,1,4,114,Lost Customers,Inactive
11413,2,12.0,39778.31,17748.52,2025-07-14,2025-12-20,19889.16,44.62,Repeat,12,5,1,3,513,New Customers,Active
11414,7,22.0,149126.8,70385.32,2024-02-29,2025-10-04,21303.83,47.2,Repeat,89,4,5,5,455,Champions,Active
11415,1,2.0,4921.389999999999,2626.4300000000003,2025-03-24,2025-03-24,4921.39,53.37,One-time,283,2,1,1,211,Lost Customers,Inactive
11416,4,14.0,33481.22,15167.18,2024-01-31,2025-04-03,8370.3,45.3,Repeat,273,2,3,3,233,At Risk,Inactive
11417,3,8.0,25733.66,10336.44,2025-05-05,2025-12-23,8577.89,40.17,Repeat,9,5,2,2,522,New Customers,Active
11418,3,19.0,150278.91,72425.63,2025-03-08,2025-12-17,50092.97,48.19,Repeat,15,5,2,5,525,New Customers,Active
11419,5,13.0,125471.35,42376.42,2024-02-19,2025-06-01,25094.27,33.77,Repeat,214,2,4,5,245,At Risk,Inactive
11420,5,8.0,80661.35,41943.88,2024-01-25,2025-11-22,16132.27,52.0,Repeat,40,5,4,4,544,Champions,Active
11421,4,12.0,53141.83,19653.48,2024-08-09,2025-10-05,13285.46,36.98,Repeat,88,4,3,3,433,Loyal Customers,Active
11422,4,9.0,26267.08,11174.03,2024-01-20,2025-10-02,6566.77,42.54,Repeat,91,4,3,2,432,Loyal Customers,At Risk
11423,5,14.0,222833.25999999998,84386.93000000001,2024-07-03,2025-10-20,44566.65,37.87,Repeat,73,4,4,5,445,Champions,Active
11424,1,3.0,9207.880000000001,4173.39,2024-04-10,2024-04-10,9207.88,45.32,One-time,631,1,1,1,111,Lost Customers,Inactive
11425,4,9.0,62161.270000000004,29925.069999999996,2024-03-03,2025-10-23,15540.32,48.14,Repeat,70,4,3,4,434,Loyal Customers,Active
