order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_amount,cost_amount,customer_id,order_date,sales_channel,order_status,product_name,category,subcategory,revenue,profit,profit_margin,revenue_difference
906875,503469,20142,1.0,7561.58,2883.07,15,7561.58,1134.24,6427.34,2883.07,12129,2025-02-18,Organic,Delivered,Cushion 20142,Home,Cushion,6427.34,3544.27,55.14,0.0
906876,503469,20073,3.0,672.95,403.06,0,2018.85,0.0,2018.85,1209.18,12129,2025-02-18,Organic,Delivered,Sneakers 20073,Fashion,Sneakers,2018.85,809.67,40.11,0.0
906877,503470,20178,1.0,9139.42,3920.03,5,9139.42,456.97,8682.45,3920.03,13046,2025-04-14,Organic,Delivered,Storage Box 20178,Home,Storage Box,8682.45,4762.42,54.85,0.0
906878,503470,20224,1.0,6470.02,3499.95,5,6470.02,323.5,6146.52,3499.95,13046,2025-04-14,Organic,Delivered,Chair 20224,Home,Chair,6146.52,2646.57,43.06,0.0
906879,503471,20147,3.0,466.14,257.27,25,1398.42,349.6,1048.82,771.81,11182,2025-06-23,Social,Delivered,Perfume 20147,Beauty,Perfume,1048.82,277.01,26.41,0.0
906880,503471,20209,1.0,7771.74,4696.59,10,7771.74,777.17,6994.57,4696.59,11182,2025-06-23,Social,Delivered,Badminton Racket 20209,Sports,Badminton Racket,6994.57,2297.98,32.85,0.0
906881,503471,20045,1.0,360.74,200.18,20,360.74,72.15,288.59,200.18,11182,2025-06-23,Social,Delivered,Shampoo 20045,Beauty,Shampoo,288.59,88.41,30.64,0.0
906882,503471,20027,2.0,265.01,170.54,10,530.02,53.0,477.02,341.08,11182,2025-06-23,Social,Delivered,Serum 20027,Beauty,Serum,477.02,135.94,28.5,0.0
906883,503471,20227,1.0,540.46,225.55,15,540.46,81.07,459.39,225.55,11182,2025-06-23,Social,Delivered,Backpack 20227,Fashion,Backpack,459.39,233.84,50.9,0.0
906884,503472,20159,4.0,4841.96,1984.26,10,19367.84,1936.78,17431.06,7937.04,12579,2024-11-16,Affiliate,Delivered,Jeans 20159,Fashion,Jeans,17431.06,9494.02,54.47,0.0
906885,503472,20239,2.0,29037.02,11401.1,10,58074.04,5807.4,52266.64,22802.2,12579,2024-11-16,Affiliate,Delivered,Mouse 20239,Electronics,Mouse,52266.64,29464.44,56.37,0.0
906886,503472,20113,1.0,1643.54,897.05,0,1643.54,0.0,1643.54,897.05,12579,2024-11-16,Affiliate,Delivered,Perfume 20113,Beauty,Perfume,1643.54,746.49,45.42,0.0
906887,503472,20239,1.0,29037.02,11401.1,10,29037.02,2903.7,26133.32,11401.1,12579,2024-11-16,Affiliate,Delivered,Mouse 20239,Electronics,Mouse,26133.32,14732.22,56.37,0.0
906888,503473,20154,1.0,705.67,272.04,20,705.67,141.13,564.54,272.04,14789,2024-11-14,Organic,Delivered,Running Shoes 20154,Sports,Running Shoes,564.54,292.5,51.81,0.0
906889,503473,20094,1.0,1174.21,661.48,0,1174.21,0.0,1174.21,661.48,14789,2024-11-14,Organic,Delivered,Smartphone 20094,Electronics,Smartphone,1174.21,512.73,43.67,0.0
906890,503474,20123,1.0,846.18,317.31,5,846.18,42.31,803.87,317.31,13442,2025-07-22,Email,Delivered,Face Wash 20123,Beauty,Face Wash,803.87,486.56,60.53,0.0
906891,503475,20067,1.0,355.37,156.32,5,355.37,17.77,337.6,156.32,14788,2025-07-07,Email,Delivered,Storage Box 20067,Home,Storage Box,337.6,181.28,53.7,0.0
906892,503476,20050,1.0,3146.79,1481.52,15,3146.79,472.02,2674.77,1481.52,10536,2025-04-20,Social,Delivered,Running Shoes 20050,Sports,Running Shoes,2674.77,1193.25,44.61,0.0
906893,503477,20045,2.0,360.74,200.18,20,721.48,144.3,577.18,400.36,13269,2024-12-03,Affiliate,Delivered,Shampoo 20045,Beauty,Shampoo,577.18,176.82,30.64,0.0
906894,503478,20100,1.0,12907.55,4910.75,5,12907.55,645.38,12262.17,4910.75,10115,2025-02-24,Social,Delivered,Mouse 20100,Electronics,Mouse,12262.17,7351.42,59.95,0.0
906895,503479,20198,1.0,4380.66,2456.56,10,4380.66,438.07,3942.59,2456.56,11016,2025-02-21,Direct,Delivered,Headphones 20198,Electronics,Headphones,3942.59,1486.03,37.69,0.0
906896,503479,20241,2.0,1014.76,464.94,5,2029.52,101.48,1928.04,929.88,11016,2025-02-21,Direct,Delivered,Smartphone 20241,Electronics,Smartphone,1928.04,998.16,51.77,0.0
906897,503479,20231,1.0,1001.94,443.63,10,1001.94,100.19,901.75,443.63,11016,2025-02-21,Direct,Delivered,Sneakers 20231,Fashion,Sneakers,901.75,458.12,50.8,0.0
906898,503479,20178,1.0,9139.42,3920.03,10,9139.42,913.94,8225.48,3920.03,11016,2025-02-21,Direct,Delivered,Storage Box 20178,Home,Storage Box,8225.48,4305.45,52.34,0.0
906899,503479,20018,1.0,1164.92,639.96,10,1164.92,116.49,1048.43,639.96,11016,2025-02-21,Direct,Delivered,Serum 20018,Beauty,Serum,1048.43,408.47,38.96,0.0
906900,503480,20015,1.0,2014.41,787.18,0,2014.41,0.0,2014.41,787.18,14134,2024-11-14,Affiliate,Delivered,Keyboard 20015,Electronics,Keyboard,2014.41,1227.23,60.92,0.0
906901,503480,20213,1.0,24406.41,13831.92,10,24406.41,2440.64,21965.77,13831.92,14134,2024-11-14,Affiliate,Delivered,Keyboard 20213,Electronics,Keyboard,21965.77,8133.85,37.03,0.0
906902,503480,20147,1.0,466.14,257.27,20,466.14,93.23,372.91,257.27,14134,2024-11-14,Affiliate,Delivered,Perfume 20147,Beauty,Perfume,372.91,115.64,31.01,0.0
906903,503480,20093,1.0,4388.2,2379.34,20,4388.2,877.64,3510.56,2379.34,14134,2024-11-14,Affiliate,Delivered,Bedsheet 20093,Home,Bedsheet,3510.56,1131.22,32.22,0.0
906904,503480,20050,1.0,3146.79,1481.52,10,3146.79,314.68,2832.11,1481.52,14134,2024-11-14,Affiliate,Delivered,Running Shoes 20050,Sports,Running Shoes,2832.11,1350.59,47.69,0.0
906905,503481,20214,1.0,13633.91,6410.28,5,13633.91,681.7,12952.21,6410.28,10506,2024-05-10,Direct,Delivered,Badminton Racket 20214,Sports,Badminton Racket,12952.21,6541.93,50.51,0.0
906906,503481,20176,1.0,4966.93,2828.62,20,4966.93,993.39,3973.54,2828.62,10506,2024-05-10,Direct,Delivered,Keyboard 20176,Electronics,Keyboard,3973.54,1144.92,28.81,0.0
906907,503481,20149,1.0,1689.82,893.0,25,1689.82,422.46,1267.36,893.0,10506,2024-05-10,Direct,Delivered,Serum 20149,Beauty,Serum,1267.36,374.36,29.54,0.0
906910,503483,20225,3.0,1183.96,611.67,10,3551.88,355.19,3196.69,1835.01,10350,2024-11-19,Affiliate,Delivered,Sneakers 20225,Fashion,Sneakers,3196.69,1361.68,42.6,0.0
906911,503483,20222,1.0,37415.28,22609.43,15,37415.28,5612.29,31802.99,22609.43,10350,2024-11-19,Affiliate,Delivered,Headphones 20222,Electronics,Headphones,31802.99,9193.56,28.91,0.0
906912,503483,20042,1.0,11594.41,5651.46,10,11594.41,1159.44,10434.97,5651.46,10350,2024-11-19,Affiliate,Delivered,Storage Box 20042,Home,Storage Box,10434.97,4783.51,45.84,0.0
906913,503484,20085,1.0,535.19,260.68,5,535.19,26.76,508.43,260.68,11493,2024-02-07,Direct,Delivered,Dumbbells 20085,Sports,Dumbbells,508.43,247.75,48.73,0.0
906914,503484,20202,2.0,11129.06,5688.47,5,22258.12,1112.91,21145.21,11376.94,11493,2024-02-07,Direct,Delivered,Cookware 20202,Home,Cookware,21145.21,9768.27,46.2,0.0
906915,503484,20050,1.0,3146.79,1481.52,20,3146.79,629.36,2517.43,1481.52,11493,2024-02-07,Direct,Delivered,Running Shoes 20050,Sports,Running Shoes,2517.43,1035.91,41.15,0.0
906916,503484,20021,1.0,8993.0,4728.96,15,8993.0,1348.95,7644.05,4728.96,11493,2024-02-07,Direct,Delivered,Yoga Mat 20021,Sports,Yoga Mat,7644.05,2915.09,38.14,0.0
906917,503485,20060,1.0,794.08,468.82,10,794.08,79.41,714.67,468.82,10618,2025-11-29,Organic,Delivered,Backpack 20060,Fashion,Backpack,714.67,245.85,34.4,0.0
906918,503485,20109,1.0,9975.97,3938.22,0,9975.97,0.0,9975.97,3938.22,10618,2025-11-29,Organic,Delivered,Chair 20109,Home,Chair,9975.97,6037.75,60.52,0.0
906919,503485,20070,3.0,965.14,558.33,5,2895.42,144.77,2750.65,1674.99,10618,2025-11-29,Organic,Delivered,Monitor 20070,Electronics,Monitor,2750.65,1075.66,39.11,0.0
906920,503486,20159,1.0,4841.96,1984.26,20,4841.96,968.39,3873.57,1984.26,12272,2025-05-02,Social,Delivered,Jeans 20159,Fashion,Jeans,3873.57,1889.31,48.77,0.0
906921,503486,20088,4.0,1969.68,1132.48,20,7878.72,1575.74,6302.98,4529.92,12272,2025-05-02,Social,Delivered,T-Shirt 20088,Fashion,T-Shirt,6302.98,1773.06,28.13,0.0
906922,503487,20122,2.0,14754.48,8539.23,5,29508.96,1475.45,28033.51,17078.46,13215,2024-03-24,Direct,Delivered,Laptop 20122,Electronics,Laptop,28033.51,10955.05,39.08,0.0
906923,503487,20247,2.0,286.47,140.56,0,572.94,0.0,572.94,281.12,13215,2024-03-24,Direct,Delivered,Shampoo 20247,Beauty,Shampoo,572.94,291.82,50.93,0.0
906924,503488,20075,1.0,3455.22,1702.44,15,3455.22,518.28,2936.94,1702.44,13251,2024-05-29,Paid Search,Delivered,Moisturizer 20075,Beauty,Moisturizer,2936.94,1234.5,42.03,0.0
906925,503489,20118,1.0,12313.04,5601.05,10,12313.04,1231.3,11081.74,5601.05,14663,2025-02-21,Social,Delivered,Laptop 20118,Electronics,Laptop,11081.74,5480.69,49.46,0.0
906926,503489,20062,2.0,305.94,136.42,5,611.88,30.59,581.29,272.84,14663,2025-02-21,Social,Delivered,Serum 20062,Beauty,Serum,581.29,308.45,53.06,0.0
906927,503490,20078,1.0,1555.58,716.87,15,1555.58,233.34,1322.24,716.87,10609,2025-09-20,Affiliate,Delivered,Cookware 20078,Home,Cookware,1322.24,605.37,45.78,0.0
906928,503491,20248,2.0,1003.97,405.22,15,2007.94,301.19,1706.75,810.44,12003,2024-12-20,Affiliate,Delivered,Shampoo 20248,Beauty,Shampoo,1706.75,896.31,52.52,0.0
906932,503493,20137,1.0,3884.29,2001.16,20,3884.29,776.86,3107.43,2001.16,10431,2024-04-03,Paid Search,Delivered,Perfume 20137,Beauty,Perfume,3107.43,1106.27,35.6,0.0
906933,503493,20067,2.0,355.37,156.32,25,710.74,177.68,533.06,312.64,10431,2024-04-03,Paid Search,Delivered,Storage Box 20067,Home,Storage Box,533.06,220.42,41.35,0.0
906934,503494,20236,3.0,798.64,492.51,0,2395.92,0.0,2395.92,1477.53,10554,2025-01-20,Paid Search,Delivered,T-Shirt 20236,Fashion,T-Shirt,2395.92,918.39,38.33,0.0
906935,503495,20173,1.0,655.41,315.56,10,655.41,65.54,589.87,315.56,11552,2025-08-27,Organic,Delivered,Football 20173,Sports,Football,589.87,274.31,46.5,0.0
906936,503495,20042,1.0,11594.41,5651.46,5,11594.41,579.72,11014.69,5651.46,11552,2025-08-27,Organic,Delivered,Storage Box 20042,Home,Storage Box,11014.69,5363.23,48.69,0.0
906937,503496,20148,1.0,584.73,229.51,10,584.73,58.47,526.26,229.51,14298,2025-09-11,Organic,Delivered,Face Wash 20148,Beauty,Face Wash,526.26,296.75,56.39,0.0
906938,503497,20132,1.0,1481.71,958.89,5,1481.71,74.09,1407.62,958.89,12932,2024-06-24,Affiliate,Delivered,Backpack 20132,Fashion,Backpack,1407.62,448.73,31.88,0.0
906940,503499,20209,1.0,7771.74,4696.59,25,7771.74,1942.94,5828.8,4696.59,12756,2024-01-30,Direct,Delivered,Badminton Racket 20209,Sports,Badminton Racket,5828.8,1132.21,19.42,0.0
906941,503499,20067,2.0,355.37,156.32,0,710.74,0.0,710.74,312.64,12756,2024-01-30,Direct,Delivered,Storage Box 20067,Home,Storage Box,710.74,398.1,56.01,0.0
906942,503500,20155,1.0,9423.58,4590.27,25,9423.58,2355.9,7067.68,4590.27,14055,2024-04-13,Direct,Delivered,Badminton Racket 20155,Sports,Badminton Racket,7067.68,2477.41,35.05,0.0
906943,503500,20060,2.0,794.08,468.82,0,1588.16,0.0,1588.16,937.64,14055,2024-04-13,Direct,Delivered,Backpack 20060,Fashion,Backpack,1588.16,650.52,40.96,0.0
906944,503501,20082,1.0,2742.49,1289.44,20,2742.49,548.5,2193.99,1289.44,12725,2025-10-20,Direct,Delivered,Dumbbells 20082,Sports,Dumbbells,2193.99,904.55,41.23,0.0
906945,503502,20132,1.0,1481.71,958.89,10,1481.71,148.17,1333.54,958.89,13606,2025-06-25,Organic,Delivered,Backpack 20132,Fashion,Backpack,1333.54,374.65,28.09,0.0
906946,503503,20214,1.0,13633.91,6410.28,5,13633.91,681.7,12952.21,6410.28,11548,2024-05-31,Paid Search,Delivered,Badminton Racket 20214,Sports,Badminton Racket,12952.21,6541.93,50.51,0.0
906947,503504,20122,1.0,14754.48,8539.23,15,14754.48,2213.17,12541.31,8539.23,14077,2025-12-28,Organic,Delivered,Laptop 20122,Electronics,Laptop,12541.31,4002.08,31.91,0.0
906948,503504,20191,2.0,16000.09,6354.85,10,32000.18,3200.02,28800.16,12709.7,14077,2025-12-28,Organic,Delivered,Headphones 20191,Electronics,Headphones,28800.16,16090.46,55.87,0.0
906949,503504,20231,1.0,1001.94,443.63,15,1001.94,150.29,851.65,443.63,14077,2025-12-28,Organic,Delivered,Sneakers 20231,Fashion,Sneakers,851.65,408.02,47.91,0.0
906950,503505,20079,1.0,1977.23,932.71,10,1977.23,197.72,1779.51,932.71,10162,2025-12-26,Email,Delivered,Monitor 20079,Electronics,Monitor,1779.51,846.8,47.59,0.0
906951,503505,20003,1.0,2966.78,1197.73,5,2966.78,148.34,2818.44,1197.73,10162,2025-12-26,Email,Delivered,Perfume 20003,Beauty,Perfume,2818.44,1620.71,57.5,0.0
906952,503506,20024,1.0,5806.29,3085.88,0,5806.29,0.0,5806.29,3085.88,11710,2024-01-30,Direct,Delivered,Backpack 20024,Fashion,Backpack,5806.29,2720.41,46.85,0.0
906953,503507,20123,1.0,846.18,317.31,0,846.18,0.0,846.18,317.31,11251,2024-01-19,Organic,Delivered,Face Wash 20123,Beauty,Face Wash,846.18,528.87,62.5,0.0
906954,503507,20158,1.0,1755.56,899.9,10,1755.56,175.56,1580.0,899.9,11251,2024-01-19,Organic,Delivered,Shampoo 20158,Beauty,Shampoo,1580.0,680.1,43.04,0.0
906955,503507,20196,1.0,1639.7,687.88,15,1639.7,245.96,1393.74,687.88,11251,2024-01-19,Organic,Delivered,Running Shoes 20196,Sports,Running Shoes,1393.74,705.86,50.65,0.0
906956,503507,20239,2.0,29037.02,11401.1,0,58074.04,0.0,58074.04,22802.2,11251,2024-01-19,Organic,Delivered,Mouse 20239,Electronics,Mouse,58074.04,35271.84,60.74,0.0
906957,503507,20096,2.0,1259.28,785.79,5,2518.56,125.93,2392.63,1571.58,11251,2024-01-19,Organic,Delivered,Perfume 20096,Beauty,Perfume,2392.63,821.05,34.32,0.0
906960,503509,20214,1.0,13633.91,6410.28,0,13633.91,0.0,13633.91,6410.28,12685,2025-08-03,Social,Delivered,Badminton Racket 20214,Sports,Badminton Racket,13633.91,7223.63,52.98,0.0
906961,503509,20238,1.0,1827.99,769.32,5,1827.99,91.4,1736.59,769.32,12685,2025-08-03,Social,Delivered,Dumbbells 20238,Sports,Dumbbells,1736.59,967.27,55.7,0.0
906962,503510,20109,1.0,9975.97,3938.22,10,9975.97,997.6,8978.37,3938.22,14459,2025-03-12,Organic,Delivered,Chair 20109,Home,Chair,8978.37,5040.15,56.14,0.0
906963,503510,20221,1.0,346.01,167.47,10,346.01,34.6,311.41,167.47,14459,2025-03-12,Organic,Delivered,Chair 20221,Home,Chair,311.41,143.94,46.22,0.0
906964,503511,20148,1.0,584.73,229.51,0,584.73,0.0,584.73,229.51,10813,2025-01-09,Direct,Delivered,Face Wash 20148,Beauty,Face Wash,584.73,355.22,60.75,0.0
906965,503511,20168,4.0,902.26,559.09,10,3609.04,360.9,3248.14,2236.36,10813,2025-01-09,Direct,Delivered,T-Shirt 20168,Fashion,T-Shirt,3248.14,1011.78,31.15,0.0
906966,503511,20159,1.0,4841.96,1984.26,15,4841.96,726.29,4115.67,1984.26,10813,2025-01-09,Direct,Delivered,Jeans 20159,Fashion,Jeans,4115.67,2131.41,51.79,0.0
906967,503511,20005,1.0,1971.82,775.58,10,1971.82,197.18,1774.64,775.58,10813,2025-01-09,Direct,Delivered,Smartphone 20005,Electronics,Smartphone,1774.64,999.06,56.3,0.0
906968,503512,20025,1.0,789.05,334.17,0,789.05,0.0,789.05,334.17,14424,2024-10-30,Paid Search,Delivered,Bedsheet 20025,Home,Bedsheet,789.05,454.88,57.65,0.0
906969,503513,20018,1.0,1164.92,639.96,10,1164.92,116.49,1048.43,639.96,14286,2024-12-16,Paid Search,Delivered,Serum 20018,Beauty,Serum,1048.43,408.47,38.96,0.0
906970,503514,20125,2.0,1356.16,737.87,15,2712.32,406.85,2305.47,1475.74,14417,2025-04-11,Direct,Delivered,Keyboard 20125,Electronics,Keyboard,2305.47,829.73,35.99,0.0
906971,503514,20007,1.0,12616.36,6321.06,5,12616.36,630.82,11985.54,6321.06,14417,2025-04-11,Direct,Delivered,Running Shoes 20007,Sports,Running Shoes,11985.54,5664.48,47.26,0.0
906972,503515,20039,3.0,570.9,319.77,10,1712.7,171.27,1541.43,959.31,10031,2024-02-16,Paid Search,Delivered,Running Shoes 20039,Sports,Running Shoes,1541.43,582.12,37.76,0.0
906973,503515,20137,1.0,3884.29,2001.16,25,3884.29,971.07,2913.22,2001.16,10031,2024-02-16,Paid Search,Delivered,Perfume 20137,Beauty,Perfume,2913.22,912.06,31.31,0.0
906974,503516,20221,2.0,346.01,167.47,25,692.02,173.0,519.02,334.94,14947,2025-03-04,Paid Search,Delivered,Chair 20221,Home,Chair,519.02,184.08,35.47,0.0
906975,503516,20233,1.0,37480.36,23462.2,5,37480.36,1874.02,35606.34,23462.2,14947,2025-03-04,Paid Search,Delivered,Mouse 20233,Electronics,Mouse,35606.34,12144.14,34.11,0.0
906976,503516,20181,1.0,1516.64,752.06,10,1516.64,151.66,1364.98,752.06,14947,2025-03-04,Paid Search,Delivered,Bedsheet 20181,Home,Bedsheet,1364.98,612.92,44.9,0.0
906977,503517,20141,1.0,3867.99,2487.02,15,3867.99,580.2,3287.79,2487.02,12138,2024-06-10,Affiliate,Delivered,Running Shoes 20141,Sports,Running Shoes,3287.79,800.77,24.36,0.0
906978,503517,20022,2.0,4318.99,2170.88,5,8637.98,431.9,8206.08,4341.76,12138,2024-06-10,Affiliate,Delivered,Badminton Racket 20022,Sports,Badminton Racket,8206.08,3864.32,47.09,0.0
906979,503518,20164,1.0,11095.53,5298.72,10,11095.53,1109.55,9985.98,5298.72,12981,2025-07-30,Social,Delivered,Badminton Racket 20164,Sports,Badminton Racket,9985.98,4687.26,46.94,0.0
906980,503519,20040,1.0,1405.02,606.34,5,1405.02,70.25,1334.77,606.34,11525,2024-05-22,Social,Delivered,Running Shoes 20040,Sports,Running Shoes,1334.77,728.43,54.57,0.0
906981,503520,20218,1.0,2852.11,1676.96,5,2852.11,142.61,2709.5,1676.96,12563,2024-02-21,Social,Delivered,Face Wash 20218,Beauty,Face Wash,2709.5,1032.54,38.11,0.0
906982,503520,20168,1.0,902.26,559.09,10,902.26,90.23,812.03,559.09,12563,2024-02-21,Social,Delivered,T-Shirt 20168,Fashion,T-Shirt,812.03,252.94,31.15,0.0
906983,503520,20082,4.0,2742.49,1289.44,0,10969.96,0.0,10969.96,5157.76,12563,2024-02-21,Social,Delivered,Dumbbells 20082,Sports,Dumbbells,10969.96,5812.2,52.98,0.0
906984,503521,20218,1.0,2852.11,1676.96,20,2852.11,570.42,2281.69,1676.96,12751,2024-11-13,Paid Search,Delivered,Face Wash 20218,Beauty,Face Wash,2281.69,604.73,26.5,0.0
906985,503522,20137,2.0,3884.29,2001.16,15,7768.58,1165.29,6603.29,4002.32,13987,2024-11-18,Organic,Delivered,Perfume 20137,Beauty,Perfume,6603.29,2600.97,39.39,0.0
906986,503522,20141,1.0,3867.99,2487.02,5,3867.99,193.4,3674.59,2487.02,13987,2024-11-18,Organic,Delivered,Running Shoes 20141,Sports,Running Shoes,3674.59,1187.57,32.32,0.0
906987,503522,20029,1.0,4040.78,2378.0,5,4040.78,202.04,3838.74,2378.0,13987,2024-11-18,Organic,Delivered,Monitor 20029,Electronics,Monitor,3838.74,1460.74,38.05,0.0
906988,503523,20216,2.0,28204.64,12271.06,20,56409.28,11281.86,45127.42,24542.12,11708,2025-01-14,Direct,Delivered,Keyboard 20216,Electronics,Keyboard,45127.42,20585.3,45.62,0.0
906989,503524,20003,1.0,2966.78,1197.73,15,2966.78,445.02,2521.76,1197.73,10551,2025-09-20,Paid Search,Delivered,Perfume 20003,Beauty,Perfume,2521.76,1324.03,52.5,0.0
906990,503524,20085,1.0,535.19,260.68,15,535.19,80.28,454.91,260.68,10551,2025-09-20,Paid Search,Delivered,Dumbbells 20085,Sports,Dumbbells,454.91,194.23,42.7,0.0
906991,503525,20066,1.0,37192.6,14356.0,15,37192.6,5578.89,31613.71,14356.0,12933,2025-05-26,Direct,Delivered,Smartphone 20066,Electronics,Smartphone,31613.71,17257.71,54.59,0.0
906992,503525,20054,1.0,1142.93,410.77,15,1142.93,171.44,971.49,410.77,12933,2025-05-26,Direct,Delivered,Running Shoes 20054,Sports,Running Shoes,971.49,560.72,57.72,0.0
906993,503526,20126,1.0,1889.47,1096.46,0,1889.47,0.0,1889.47,1096.46,13916,2024-09-22,Organic,Delivered,Yoga Mat 20126,Sports,Yoga Mat,1889.47,793.01,41.97,0.0
906994,503527,20237,1.0,1862.11,743.36,0,1862.11,0.0,1862.11,743.36,10079,2025-06-15,Direct,Delivered,Face Wash 20237,Beauty,Face Wash,1862.11,1118.75,60.08,0.0
906995,503527,20158,1.0,1755.56,899.9,5,1755.56,87.78,1667.78,899.9,10079,2025-06-15,Direct,Delivered,Shampoo 20158,Beauty,Shampoo,1667.78,767.88,46.04,0.0
906996,503528,20034,2.0,6694.49,3791.5,15,13388.98,2008.35,11380.63,7583.0,14062,2025-01-03,Direct,Delivered,Chair 20034,Home,Chair,11380.63,3797.63,33.37,0.0
906997,503528,20012,1.0,3166.39,1300.02,5,3166.39,158.32,3008.07,1300.02,14062,2025-01-03,Direct,Delivered,Face Wash 20012,Beauty,Face Wash,3008.07,1708.05,56.78,0.0
906998,503528,20076,1.0,5763.89,3459.13,10,5763.89,576.39,5187.5,3459.13,14062,2025-01-03,Direct,Delivered,Mouse 20076,Electronics,Mouse,5187.5,1728.37,33.32,0.0
906999,503528,20082,1.0,2742.49,1289.44,10,2742.49,274.25,2468.24,1289.44,14062,2025-01-03,Direct,Delivered,Dumbbells 20082,Sports,Dumbbells,2468.24,1178.8,47.76,0.0
907000,503528,20095,1.0,34386.07,12126.54,25,34386.07,8596.52,25789.55,12126.54,14062,2025-01-03,Direct,Delivered,Smartphone 20095,Electronics,Smartphone,25789.55,13663.01,52.98,0.0
907002,503530,20129,1.0,3852.65,1967.85,5,3852.65,192.63,3660.02,1967.85,12886,2024-01-16,Email,Delivered,Smartphone 20129,Electronics,Smartphone,3660.02,1692.17,46.23,0.0
907003,503531,20196,1.0,1639.7,687.88,10,1639.7,163.97,1475.73,687.88,14741,2024-01-03,Affiliate,Delivered,Running Shoes 20196,Sports,Running Shoes,1475.73,787.85,53.39,0.0
907004,503531,20077,1.0,2967.86,1248.94,20,2967.86,593.57,2374.29,1248.94,14741,2024-01-03,Affiliate,Delivered,Cushion 20077,Home,Cushion,2374.29,1125.35,47.4,0.0
907005,503532,20234,1.0,616.51,221.5,5,616.51,30.83,585.68,221.5,11940,2024-06-12,Email,Delivered,Badminton Racket 20234,Sports,Badminton Racket,585.68,364.18,62.18,0.0
907006,503532,20065,1.0,4850.41,1964.56,5,4850.41,242.52,4607.89,1964.56,11940,2024-06-12,Email,Delivered,Keyboard 20065,Electronics,Keyboard,4607.89,2643.33,57.37,0.0
907007,503532,20040,1.0,1405.02,606.34,15,1405.02,210.75,1194.27,606.34,11940,2024-06-12,Email,Delivered,Running Shoes 20040,Sports,Running Shoes,1194.27,587.93,49.23,0.0
907008,503532,20063,1.0,48801.99,20977.47,10,48801.99,4880.2,43921.79,20977.47,11940,2024-06-12,Email,Delivered,Monitor 20063,Electronics,Monitor,43921.79,22944.32,52.24,0.0
907009,503533,20107,3.0,1956.05,1249.76,5,5868.15,293.41,5574.74,3749.28,10668,2025-08-21,Direct,Delivered,Running Shoes 20107,Sports,Running Shoes,5574.74,1825.46,32.75,0.0
907010,503533,20111,1.0,1113.65,713.31,10,1113.65,111.36,1002.29,713.31,10668,2025-08-21,Direct,Delivered,Perfume 20111,Beauty,Perfume,1002.29,288.98,28.83,0.0
907011,503534,20087,1.0,843.69,494.1,5,843.69,42.18,801.51,494.1,13282,2024-12-04,Organic,Delivered,Face Wash 20087,Beauty,Face Wash,801.51,307.41,38.35,0.0
907012,503534,20235,3.0,5067.15,2084.95,0,15201.45,0.0,15201.45,6254.85,13282,2024-12-04,Organic,Delivered,Bedsheet 20235,Home,Bedsheet,15201.45,8946.6,58.85,0.0
907013,503535,20099,1.0,51823.07,23412.84,5,51823.07,2591.15,49231.92,23412.84,13050,2024-11-26,Direct,Delivered,Headphones 20099,Electronics,Headphones,49231.92,25819.08,52.44,0.0
907014,503536,20243,1.0,688.75,402.59,10,688.75,68.88,619.87,402.59,14576,2024-10-18,Social,Delivered,Moisturizer 20243,Beauty,Moisturizer,619.87,217.28,35.05,0.01
