order_id,payment_id,payment_method,payment_amount,payment_status
503841,703841,UPI,1251.02,Paid
503842,703842,UPI,35979.92,Paid
503843,703843,COD,16556.93,Paid
503844,703844,Net Banking,25333.43,Paid
503845,703845,Net Banking,23337.55,Pending
503846,703846,UPI,7534.43,Paid
503847,703847,UPI,994.98,Paid
503848,703848,COD,1645.49,Paid
503849,703849,Debit Card,34703.12,Paid
503850,703850,UPI,26744.19,Paid
503851,703851,UPI,1561.38,Paid
503852,703852,Credit Card,419.53,Paid
503853,703853,Debit Card,16441.79,Paid
503854,703854,Net Banking,13127.92,Paid
503855,703855,Credit Card,34830.33,Paid
503856,703856,Net Banking,1001.94,Paid
503857,703857,UPI,3729.97,Paid
503858,703858,Credit Card,3161.42,Paid
503859,703859,Debit Card,810.35,Pending
503860,703860,Credit Card,44049.61,Paid
503861,703861,UPI,6883.64,Paid
503862,703862,Debit Card,8601.54,Paid
503863,703863,COD,1470.6,Paid
503864,703864,Credit Card,6744.99,Paid
503865,703865,Debit Card,39698.19,Paid
503866,703866,Debit Card,1465.94,Paid
503867,703867,Wallet,22633.19,Paid
503868,703868,Debit Card,14619.36,Paid
503869,703869,UPI,2576.7,Paid
503870,703870,COD,15379.59,Pending
503871,703871,Credit Card,642.26,Paid
503872,703872,Net Banking,717.14,Paid
503873,703873,Debit Card,66955.98,Paid
503874,703874,COD,11015.65,Paid
503875,703875,Debit Card,31304.91,Paid
503876,703876,Debit Card,1977.23,Paid
503877,703877,COD,3941.5,Paid
503878,703878,UPI,12796.79,Paid
503879,703879,UPI,8323.25,Paid
503880,703880,Credit Card,9293.28,Paid
503881,703881,UPI,58431.95,Paid
503882,703882,UPI,3695.3,Paid
503883,703883,COD,1825.99,Paid
503884,703884,Credit Card,18617.89,Paid
503885,703885,Debit Card,3005.32,Paid
503886,703886,UPI,68901.29,Paid
503887,703887,Net Banking,2839.96,Paid
503888,703888,UPI,5732.23,Paid
503889,703889,Debit Card,8721.83,Paid
503890,703890,Credit Card,16002.07,Paid
503891,703891,Debit Card,7200.99,Paid
503892,703892,Debit Card,1259.9,Paid
503893,703893,UPI,2010.53,Paid
503894,703894,Net Banking,535.19,Paid
503895,703895,UPI,7533.86,Paid
503896,703896,UPI,524.03,Paid
503897,703897,Wallet,14637.24,Paid
503898,703898,UPI,868.63,Paid
503899,703899,Net Banking,752.98,Paid
503900,703900,UPI,29222.38,Paid
503901,703901,Credit Card,974.32,Paid
503902,703902,Credit Card,1957.66,Paid
503903,703903,COD,19471.18,Paid
503904,703904,Credit Card,27548.59,Paid
503905,703905,UPI,24407.22,Paid
503906,703906,COD,4618.28,Paid
503907,703907,UPI,1472.05,Paid
503908,703908,UPI,3481.19,Paid
503909,703909,Net Banking,10034.03,Paid
503910,703910,Credit Card,3990.67,Paid
503911,703911,UPI,11556.05,Paid
503912,703912,UPI,17403.92,Paid
503913,703913,UPI,408.34,Paid
503914,703914,Credit Card,4771.91,Failed
503915,703915,Debit Card,2684.04,Paid
503916,703916,Credit Card,4436.45,Paid
503917,703917,Credit Card,882.85,Paid
503918,703918,Credit Card,21375.98,Paid
503919,703919,Net Banking,6963.0,Paid
503920,703920,Net Banking,20493.49,Paid
503921,703921,UPI,9494.85,Paid
503922,703922,Credit Card,2608.31,Paid
503923,703923,COD,7348.33,Paid
503924,703924,Debit Card,9122.83,Paid
503925,703925,UPI,934.23,Paid
503926,703926,UPI,801.51,Paid
503927,703927,COD,5254.88,Paid
503928,703928,Credit Card,6805.42,Paid
503929,703929,COD,9573.83,Paid
503930,703930,Credit Card,3926.33,Paid
503931,703931,UPI,15540.2,Paid
503932,703932,Credit Card,30578.45,Paid
503933,703933,UPI,19525.78,Paid
503934,703934,UPI,6694.49,Paid
503935,703935,Debit Card,6025.04,Paid
503936,703936,Debit Card,10718.79,Paid
503937,703937,UPI,634.05,Paid
503938,703938,Credit Card,33874.19,Paid
503939,703939,COD,45429.86,Paid
503940,703940,UPI,5008.95,Paid
503941,703941,Credit Card,11216.66,Paid
503942,703942,Credit Card,7471.67,Paid
503943,703943,UPI,100420.02,Paid
503944,703944,UPI,7395.14,Paid
503945,703945,Credit Card,11237.38,Paid
503946,703946,Debit Card,6044.72,Paid
503947,703947,UPI,1105.53,Paid
503948,703948,COD,4252.82,Paid
503949,703949,Debit Card,10071.47,Paid
503950,703950,UPI,8368.43,Paid
503951,703951,Debit Card,57959.17,Paid
503952,703952,Credit Card,5571.11,Paid
503953,703953,UPI,9084.79,Paid
503954,703954,COD,21946.66,Paid
503955,703955,COD,519.71,Paid
503956,703956,UPI,39911.39,Paid
503957,703957,Credit Card,7297.26,Paid
503958,703958,Wallet,705.67,Paid
503959,703959,Debit Card,5823.02,Paid
503960,703960,Net Banking,8623.44,Paid
503961,703961,Credit Card,23378.45,Paid
503962,703962,UPI,793.85,Paid
503963,703963,Credit Card,36576.89,Paid
503964,703964,Debit Card,64222.74,Paid
503965,703965,Credit Card,15421.58,Paid
503966,703966,Credit Card,2166.78,Paid
503967,703967,UPI,513.81,Paid
503968,703968,UPI,942.69,Paid
503969,703969,COD,15497.2,Paid
503970,703970,Debit Card,591.32,Paid
503971,703971,UPI,6663.08,Paid
503972,703972,Debit Card,4850.41,Paid
503973,703973,Debit Card,9014.57,Paid
503974,703974,Debit Card,3449.65,Paid
503975,703975,COD,7561.58,Paid
503976,703976,UPI,1665.13,Paid
503977,703977,Net Banking,3995.68,Paid
503978,703978,UPI,33240.25,Failed
503979,703979,UPI,1949.5,Paid
503980,703980,Debit Card,5499.52,Paid
503981,703981,UPI,20615.64,Paid
503982,703982,UPI,1685.21,Paid
503983,703983,COD,11136.94,Paid
503984,703984,Debit Card,7048.21,Paid
503985,703985,Credit Card,3988.89,Paid
503986,703986,UPI,21811.23,Paid
503987,703987,Net Banking,1729.4,Paid
503988,703988,Credit Card,5495.71,Paid
503989,703989,UPI,4469.5,Paid
503990,703990,Credit Card,986.13,Paid
503991,703991,Credit Card,3154.91,Paid
503992,703992,COD,4841.96,Paid
503993,703993,Credit Card,1974.14,Paid
503994,703994,UPI,88427.98,Paid
503995,703995,Credit Card,8328.24,Paid
503996,703996,Credit Card,1007.42,Paid
503997,703997,UPI,74935.06,Paid
503998,703998,Debit Card,608.54,Paid
503999,703999,Credit Card,20451.83,Failed
504000,704000,COD,1109.27,Paid
504001,704001,UPI,2353.17,Paid
504002,704002,COD,2955.6,Paid
504003,704003,UPI,16020.09,Paid
504004,704004,COD,77545.8,Paid
504005,704005,Wallet,3131.03,Paid
504006,704006,Credit Card,1875.34,Paid
504007,704007,Debit Card,1779.51,Paid
504008,704008,Debit Card,9825.43,Paid
504009,704009,UPI,11697.39,Pending
504010,704010,Net Banking,13594.02,Paid
504011,704011,Wallet,11075.75,Paid
504012,704012,COD,41055.54,Failed
504013,704013,Credit Card,15670.42,Pending
504014,704014,Credit Card,15619.54,Paid
504015,704015,Net Banking,456.72,Paid
504016,704016,Credit Card,3724.36,Paid
504017,704017,Credit Card,31613.71,Paid
504018,704018,UPI,1662.64,Paid
504019,704019,UPI,4168.08,Paid
504020,704020,UPI,3702.4,Paid
504021,704021,Debit Card,789.05,Paid
504022,704022,Debit Card,12304.18,Paid
504023,704023,Debit Card,15555.0,Paid
504024,704024,Credit Card,14186.18,Paid
504025,704025,UPI,10999.45,Paid
504026,704026,Credit Card,944.81,Paid
504027,704027,UPI,22728.62,Paid
504028,704028,Net Banking,15135.6,Paid
504029,704029,UPI,48248.78,Paid
504030,704030,UPI,648.28,Paid
504031,704031,UPI,11577.88,Paid
504032,704032,UPI,1645.23,Paid
504033,704033,COD,19306.22,Paid
504034,704034,UPI,2814.34,Pending
504035,704035,UPI,2251.24,Paid
504036,704036,UPI,37694.32,Paid
504037,704037,UPI,2428.3,Paid
504038,704038,UPI,2846.92,Paid
504039,704039,COD,1944.82,Paid
504040,704040,UPI,1885.17,Paid
504041,704041,UPI,5891.81,Failed
504042,704042,UPI,3463.21,Paid
504043,704043,UPI,4300.41,Paid
504044,704044,UPI,56168.78,Paid
504045,704045,UPI,17485.24,Paid
504046,704046,UPI,6266.3,Paid
504047,704047,UPI,1135.98,Paid
504048,704048,UPI,10447.7,Paid
504049,704049,UPI,1509.09,Paid
504050,704050,UPI,177025.66,Paid
504051,704051,Debit Card,3030.19,Paid
504052,704052,UPI,1183.96,Paid
504053,704053,Credit Card,29833.51,Paid
504054,704054,COD,4931.52,Paid
504055,704055,Debit Card,6574.43,Paid
504056,704056,COD,1277.98,Paid
504057,704057,Credit Card,34912.17,Paid
504058,704058,UPI,8393.55,Paid
504059,704059,COD,7967.27,Paid
504060,704060,Credit Card,60049.84,Paid
504061,704061,Credit Card,14619.55,Paid
504062,704062,UPI,795.63,Paid
504063,704063,UPI,2455.21,Paid
504064,704064,COD,1113.65,Paid
504065,704065,Debit Card,2360.09,Paid
504066,704066,Debit Card,11014.69,Paid
504067,704067,UPI,66946.68,Paid
504068,704068,Credit Card,1538.57,Paid
504069,704069,UPI,5876.18,Paid
504070,704070,Debit Card,3446.99,Paid
504071,704071,Debit Card,754.38,Paid
504072,704072,Credit Card,45487.11,Paid
504073,704073,Credit Card,33350.3,Failed
504074,704074,UPI,25082.62,Paid
504075,704075,UPI,9313.86,Paid
504076,704076,UPI,10607.18,Paid
504077,704077,COD,3008.07,Paid
504078,704078,UPI,27756.69,Paid
504079,704079,Credit Card,2341.14,Paid
504080,704080,Credit Card,11785.13,Paid
504081,704081,UPI,941.45,Paid
504082,704082,UPI,10629.89,Paid
504083,704083,UPI,22162.91,Pending
504084,704084,UPI,47670.47,Paid
504085,704085,Debit Card,10345.5,Paid
504086,704086,Credit Card,2856.29,Paid
504087,704087,Credit Card,7365.74,Paid
504088,704088,Net Banking,7406.04,Paid
504089,704089,Debit Card,16106.49,Paid
504090,704090,UPI,2765.3,Paid
504091,704091,Debit Card,74617.24,Paid
504092,704092,COD,15649.91,Paid
504093,704093,UPI,10078.52,Paid
504094,704094,Debit Card,670.39,Paid
504095,704095,UPI,23763.11,Paid
504096,704096,Debit Card,68047.85,Paid
504097,704097,UPI,843.46,Paid
504098,704098,Credit Card,1056.79,Paid
504099,704099,UPI,18952.3,Paid
504100,704100,UPI,4427.19,Paid
504101,704101,Net Banking,624.71,Paid
504102,704102,UPI,8150.59,Paid
504103,704103,UPI,34330.82,Paid
504104,704104,UPI,507.3,Paid
504105,704105,COD,45661.22,Paid
504106,704106,COD,10540.24,Paid
504107,704107,COD,506.86,Paid
504108,704108,UPI,15123.16,Paid
504109,704109,COD,6147.89,Paid
504110,704110,Credit Card,3690.08,Paid
504111,704111,UPI,427.21,Paid
504112,704112,COD,1965.65,Paid
504113,704113,Credit Card,3057.39,Paid
504114,704114,UPI,3286.04,Paid
504115,704115,Credit Card,1518.54,Paid
504116,704116,UPI,21673.58,Paid
504117,704117,COD,893.08,Paid
504118,704118,Debit Card,12541.31,Paid
504119,704119,COD,10214.31,Paid
504120,704120,COD,17088.37,Paid
504121,704121,UPI,45600.26,Paid
504122,704122,Credit Card,372.91,Paid
504123,704123,Credit Card,396.22,Paid
504124,704124,UPI,4545.47,Paid
504125,704125,Net Banking,793.85,Failed
504126,704126,Credit Card,58053.59,Paid
504127,704127,Credit Card,324.67,Failed
504128,704128,UPI,6756.62,Paid
504129,704129,Debit Card,1211.31,Paid
504130,704130,Credit Card,19099.97,Paid
504131,704131,Net Banking,15377.39,Paid
504132,704132,Credit Card,16502.58,Paid
504133,704133,UPI,2839.81,Paid
504134,704134,Debit Card,9975.97,Paid
504135,704135,Credit Card,557.2,Paid
504136,704136,Wallet,792.44,Paid
504137,704137,COD,3389.81,Paid
504138,704138,COD,2388.53,Paid
504139,704139,UPI,7211.5,Paid
504140,704140,UPI,3824.06,Paid
504141,704141,UPI,18877.34,Paid
504142,704142,Credit Card,7627.42,Paid
504143,704143,UPI,3585.95,Paid
504144,704144,UPI,34881.84,Paid
504145,704145,UPI,60877.37,Paid
504146,704146,Credit Card,453.91,Paid
504147,704147,UPI,12495.03,Paid
504148,704148,UPI,5999.6,Paid
504149,704149,UPI,50234.13,Paid
504150,704150,COD,290.64,Paid
504151,704151,UPI,21101.49,Paid
504152,704152,UPI,35421.23,Paid
504153,704153,Credit Card,6300.65,Paid
504154,704154,Credit Card,5605.21,Paid
504155,704155,Credit Card,4290.71,Paid
504156,704156,UPI,44849.41,Paid
504157,704157,COD,2679.24,Paid
504158,704158,UPI,4547.05,Paid
504159,704159,Net Banking,14285.66,Paid
504160,704160,UPI,8091.28,Paid
504161,704161,UPI,97603.98,Paid
504162,704162,UPI,11870.7,Paid
504163,704163,UPI,6033.86,Paid
504164,704164,Credit Card,4002.89,Paid
504165,704165,COD,7931.23,Paid
504166,704166,Credit Card,6937.5,Paid
504167,704167,Debit Card,6966.86,Paid
504168,704168,UPI,3178.09,Paid
504169,704169,Debit Card,7123.14,Paid
504170,704170,UPI,710.85,Pending
504171,704171,Credit Card,138952.45,Paid
504172,704172,UPI,8019.64,Paid
504173,704173,Credit Card,2245.63,Paid
504174,704174,Credit Card,7768.51,Paid
504175,704175,Net Banking,11981.03,Paid
504176,704176,Credit Card,18828.97,Failed
504177,704177,Wallet,10882.36,Paid
504178,704178,UPI,79107.25,Paid
504179,704179,UPI,54281.21,Paid
504180,704180,Debit Card,5517.79,Paid
504181,704181,UPI,421.18,Paid
504182,704182,Credit Card,4712.75,Paid
504183,704183,UPI,9975.97,Paid
504184,704184,COD,24406.41,Paid
504185,704185,Wallet,1031.42,Paid
504186,704186,Credit Card,608.21,Paid
504187,704187,UPI,8635.48,Paid
504188,704188,Wallet,113874.84,Paid
504189,704189,Net Banking,2402.77,Paid
504190,704190,Credit Card,1232.07,Paid
504191,704191,Wallet,10870.12,Paid
504192,704192,UPI,9870.69,Paid
504193,704193,COD,546.78,Paid
504194,704194,Debit Card,29461.18,Failed
504195,704195,Credit Card,1969.68,Failed
504196,704196,Net Banking,19406.08,Paid
504197,704197,COD,92625.65,Paid
504198,704198,Debit Card,4221.89,Paid
504199,704199,Net Banking,13371.56,Paid
504200,704200,Credit Card,5685.93,Paid
504201,704201,UPI,11704.97,Paid
504202,704202,Credit Card,50268.58,Paid
504203,704203,UPI,25360.67,Paid
504204,704204,UPI,5140.68,Paid
504205,704205,Net Banking,33447.76,Paid
504206,704206,UPI,1693.34,Paid
504207,704207,Credit Card,2855.73,Paid
504208,704208,COD,1462.39,Paid
504209,704209,Credit Card,5931.69,Paid
504210,704210,COD,36168.61,Pending
504211,704211,COD,557.2,Paid
504212,704212,UPI,4863.67,Paid
504213,704213,COD,12293.04,Paid
504214,704214,UPI,2800.29,Paid
504215,704215,Debit Card,87001.45,Paid
504216,704216,UPI,15023.58,Paid
504217,704217,UPI,13890.12,Paid
504218,704218,UPI,41048.3,Paid
504219,704219,Credit Card,7843.24,Paid
504220,704220,Net Banking,38473.57,Paid
504221,704221,COD,3883.21,Paid
504222,704222,UPI,461.79,Paid
504223,704223,UPI,1846.95,Paid
504224,704224,COD,13418.73,Paid
504225,704225,Debit Card,2563.25,Paid
504226,704226,Debit Card,6642.02,Paid
504227,704227,Credit Card,58727.46,Paid
504228,704228,COD,2438.55,Paid
504229,704229,Net Banking,6993.69,Paid
504230,704230,Debit Card,16106.17,Paid
504231,704231,COD,11104.32,Paid
504232,704232,COD,26133.32,Paid
504233,704233,Wallet,3815.26,Paid
504234,704234,Net Banking,29228.16,Pending
504235,704235,UPI,29228.16,Paid
504236,704236,Credit Card,619.87,Paid
504237,704237,Credit Card,29090.6,Paid
504238,704238,Credit Card,3051.88,Paid
504239,704239,UPI,11697.39,Paid
504240,704240,Debit Card,959.25,Paid
504241,704241,COD,9075.9,Paid
504242,704242,Debit Card,28663.23,Paid
504243,704243,UPI,23483.74,Paid
504244,704244,UPI,2040.44,Failed
504245,704245,UPI,1694.1,Pending
504246,704246,Credit Card,7183.5,Paid
504247,704247,UPI,21140.62,Paid
504248,704248,UPI,11616.79,Paid
504249,704249,UPI,15503.9,Paid
504250,704250,Credit Card,6018.5,Paid
504251,704251,Credit Card,94620.12,Paid
504252,704252,COD,2522.68,Paid
504253,704253,UPI,10808.1,Paid
504254,704254,Debit Card,7198.48,Paid
504255,704255,Wallet,27589.68,Paid
504256,704256,Debit Card,58075.79,Paid
504257,704257,Credit Card,899.59,Pending
504258,704258,Credit Card,7146.63,Paid
504259,704259,COD,622.82,Paid
504260,704260,Credit Card,7136.67,Paid
504261,704261,UPI,1126.34,Paid
504262,704262,Credit Card,33500.0,Paid
504263,704263,UPI,3218.32,Paid
504264,704264,Net Banking,50604.93,Paid
504265,704265,UPI,9985.98,Paid
504266,704266,Debit Card,12262.17,Paid
504267,704267,Net Banking,8181.52,Paid
504268,704268,UPI,7912.75,Paid
504269,704269,Debit Card,5836.04,Paid
504270,704270,Net Banking,3782.1,Paid
504271,704271,UPI,490.84,Paid
504272,704272,Debit Card,10847.97,Paid
504273,704273,UPI,2313.69,Paid
504274,704274,Credit Card,25707.44,Paid
504275,704275,Debit Card,3795.43,Paid
504276,704276,UPI,11354.72,Paid
504277,704277,Net Banking,4591.0,Paid
504278,704278,Credit Card,28552.4,Paid
504279,704279,UPI,15421.51,Paid
504280,704280,UPI,60014.91,Paid
504281,704281,Credit Card,3378.24,Paid
504282,704282,Debit Card,316.16,Paid
504283,704283,Credit Card,10434.97,Failed
504284,704284,Debit Card,10492.81,Paid
504285,704285,UPI,98463.83,Paid
504286,704286,UPI,454.91,Paid
504287,704287,UPI,20032.31,Paid
504288,704288,Debit Card,4094.59,Paid
504289,704289,UPI,3190.56,Paid
504290,704290,UPI,112604.64,Paid
504291,704291,Credit Card,7086.42,Paid
504292,704292,UPI,896.32,Paid
504293,704293,UPI,141584.96,Paid
504294,704294,Net Banking,466.98,Paid
504295,704295,UPI,2282.11,Paid
504296,704296,COD,121921.11,Paid
504297,704297,COD,15366.6,Paid
504298,704298,UPI,4373.43,Paid
504299,704299,Debit Card,92776.22,Paid
504300,704300,COD,1561.38,Paid
504301,704301,COD,2951.46,Paid
504302,704302,COD,72483.94,Paid
504303,704303,UPI,14754.48,Paid
504304,704304,UPI,2281.65,Paid
504305,704305,Credit Card,4619.21,Paid
504306,704306,COD,41102.91,Paid
504307,704307,UPI,19238.38,Paid
504308,704308,COD,59225.12,Paid
504309,704309,UPI,11354.72,Paid
504310,704310,UPI,3378.14,Paid
504311,704311,Credit Card,204.73,Paid
504312,704312,Credit Card,28074.63,Paid
504313,704313,UPI,6799.05,Paid
504314,704314,Credit Card,2599.66,Paid
504315,704315,UPI,6585.71,Paid
504316,704316,Net Banking,6427.34,Paid
504317,704317,COD,4237.24,Paid
504318,704318,COD,12788.95,Paid
504319,704319,Credit Card,3214.78,Paid
504320,704320,Credit Card,10201.3,Paid
504321,704321,Debit Card,386.94,Paid
504322,704322,Wallet,4357.76,Paid
504323,704323,UPI,5043.53,Paid
504324,704324,Credit Card,1477.8,Paid
504325,704325,UPI,54255.12,Paid
504326,704326,Credit Card,23518.77,Paid
504327,704327,UPI,127813.4,Paid
504328,704328,Debit Card,2592.64,Paid
504329,704329,Credit Card,3406.63,Paid
504330,704330,UPI,27812.19,Paid
504331,704331,Debit Card,9390.67,Paid
504332,704332,Credit Card,417.9,Paid
504333,704333,UPI,12709.08,Paid
504334,704334,Credit Card,42759.78,Paid
504335,704335,UPI,21401.38,Paid
504336,704336,COD,51152.01,Paid
504337,704337,Debit Card,2220.87,Paid
504338,704338,UPI,15979.66,Paid
504339,704339,COD,1037.54,Paid
504340,704340,UPI,540.93,Paid
504341,704341,Credit Card,37192.6,Paid
504342,704342,UPI,125961.46,Paid
504343,704343,UPI,66782.2,Paid
504344,704344,Credit Card,43091.06,Paid
504345,704345,Credit Card,37507.49,Paid
504346,704346,UPI,4010.69,Paid
504347,704347,Net Banking,7312.9,Paid
504348,704348,Credit Card,10146.29,Paid
504349,704349,COD,62525.27,Paid
504350,704350,Net Banking,36125.87,Paid
504351,704351,UPI,41827.0,Paid
504352,704352,COD,34516.72,Paid
504353,704353,Credit Card,1199.64,Paid
504354,704354,Credit Card,3455.19,Paid
504355,704355,UPI,38007.26,Paid
504356,704356,COD,798.64,Paid
504357,704357,Debit Card,5713.65,Paid
504358,704358,COD,2047.15,Paid
504359,704359,COD,456.57,Paid
504360,704360,UPI,6420.42,Paid
504361,704361,UPI,3616.36,Paid
504362,704362,Debit Card,34624.12,Paid
504363,704363,UPI,6907.75,Paid
504364,704364,Credit Card,9489.46,Paid
504365,704365,Debit Card,1356.45,Paid
504366,704366,UPI,1093.56,Paid
504367,704367,COD,3795.43,Paid
504368,704368,Credit Card,16029.02,Paid
504369,704369,UPI,88760.86,Paid
504370,704370,Debit Card,1277.98,Paid
504371,704371,Credit Card,12273.68,Paid
504372,704372,UPI,1583.66,Failed
504373,704373,UPI,9193.28,Paid
504374,704374,Credit Card,20772.87,Paid
504375,704375,Credit Card,4136.54,Paid
504376,704376,UPI,8550.66,Paid
504377,704377,COD,134229.05,Paid
504378,704378,Debit Card,26086.09,Paid
504379,704379,Credit Card,60829.72,Paid
504380,704380,Debit Card,1133.67,Paid
504381,704381,Debit Card,4701.73,Paid
504382,704382,COD,11346.87,Paid
504383,704383,Wallet,29194.17,Paid
504384,704384,Credit Card,3546.69,Paid
504385,704385,Credit Card,1251.49,Paid
504386,704386,Wallet,3449.14,Paid
504387,704387,Credit Card,516.98,Paid
504388,704388,UPI,41612.07,Paid
504389,704389,Credit Card,10104.69,Paid
504390,704390,UPI,71480.05,Failed
504391,704391,Debit Card,1278.75,Paid
504392,704392,Credit Card,9855.25,Pending
504393,704393,Debit Card,19525.13,Paid
504394,704394,UPI,7494.17,Paid
504395,704395,Net Banking,2303.95,Paid
504396,704396,UPI,743.24,Paid
504397,704397,Credit Card,1461.44,Paid
504398,704398,Credit Card,10483.28,Paid
504399,704399,Net Banking,3942.59,Paid
504400,704400,Credit Card,2941.75,Paid
504401,704401,UPI,2695.57,Paid
504402,704402,COD,1392.19,Paid
504403,704403,Credit Card,68476.51,Paid
504404,704404,Credit Card,609.97,Paid
504405,704405,UPI,19899.14,Paid
504406,704406,COD,20257.96,Paid
504407,704407,UPI,5210.73,Paid
504408,704408,UPI,10434.97,Paid
504409,704409,Net Banking,3949.27,Paid
504410,704410,COD,4147.19,Pending
504411,704411,COD,6434.67,Paid
504412,704412,UPI,26926.44,Paid
504413,704413,UPI,20204.0,Paid
504414,704414,UPI,7885.19,Paid
504415,704415,Debit Card,2642.56,Paid
504416,704416,Credit Card,12171.76,Paid
504417,704417,UPI,3809.54,Paid
504418,704418,Debit Card,2813.81,Paid
504419,704419,Wallet,6359.77,Paid
