order_id,customer_id,order_date,sales_channel,order_status,shipping_city
502452,12428,2025-09-20,Affiliate,Delivered,Gurugram
502453,14768,2025-04-14,Affiliate,Delivered,Noida
502454,14724,2025-05-23,Direct,Delivered,Chennai
502455,10284,2024-07-12,Direct,Delivered,Chennai
502456,10543,2025-01-01,Organic,Delivered,Pune
502457,10115,2024-01-11,Organic,Cancelled,Mumbai
502458,13970,2024-06-28,Social,Delivered,Indore
502459,11144,2025-08-07,Social,Delivered,Patna
502460,13615,2024-12-12,Social,Delivered,Indore
502461,11662,2025-04-09,Social,Cancelled,Pune
502462,11533,2025-07-30,Direct,Delivered,Bhopal
502463,13021,2025-11-15,Social,Delivered,Noida
502464,13869,2024-02-29,Direct,Cancelled,Kochi
502465,12833,2025-02-28,Direct,Delivered,Chandigarh
502466,12875,2025-12-28,Paid Search,Delivered,Kolkata
502467,13683,2024-05-26,Organic,Delivered,Noida
502468,10857,2025-09-20,Paid Search,Delivered,Noida
502469,12961,2025-02-28,Paid Search,Delivered,Ahmedabad
502470,11429,2024-08-20,Direct,Delivered,Noida
502471,10775,2025-07-26,Direct,Delivered,Chandigarh
502472,11642,2025-09-28,Organic,Delivered,Pune
502473,10962,2024-04-14,Organic,Delivered,Chennai
502474,11616,2025-05-13,Direct,Delivered,Lucknow
502475,10118,2025-11-15,Social,Delivered,Chandigarh
502476,13732,2025-05-02,Affiliate,Delivered,Kochi
502477,11742,2025-02-03,Paid Search,Delivered,Bhopal
502478,13302,2024-04-12,Organic,Delivered,Patna
502479,13748,2024-11-25,Paid Search,Delivered,Pune
502480,14100,2025-10-24,Organic,Delivered,Lucknow
502481,10389,2025-08-07,Paid Search,Delivered,Pune
502482,12554,2024-11-25,Organic,Delivered,Chennai
502483,12084,2024-08-13,Social,Delivered,Mumbai
502484,11753,2025-08-10,Affiliate,Delivered,Bhopal
502485,14034,2025-12-08,Organic,Delivered,Ahmedabad
502486,10339,2024-08-06,Direct,Delivered,Bhopal
502487,11551,2025-08-15,Organic,Delivered,Chennai
502488,13972,2024-08-13,Email,Delivered,Noida
502489,11974,2025-08-27,Paid Search,Delivered,Ahmedabad
502490,10374,2025-12-06,Direct,Delivered,Jaipur
502491,10868,2025-04-29,Organic,Delivered,Ghaziabad
502492,11508,2024-12-29,Paid Search,Delivered,Hyderabad
502493,11241,2024-08-17,Direct,Delivered,Ahmedabad
502494,13345,2024-02-13,Organic,Delivered,Pune
502495,10857,2024-02-08,Affiliate,Delivered,Kochi
502496,13821,2025-09-02,Email,Delivered,Delhi
502497,11558,2025-04-28,Paid Search,Delivered,Bhopal
502498,10343,2024-06-15,Organic,Delivered,Ahmedabad
502499,10057,2025-02-07,Direct,Delivered,Kochi
502500,13039,2025-10-04,Direct,Delivered,Bengaluru
502501,13675,2025-04-18,Organic,Cancelled,Kolkata
502502,10686,2025-10-31,Direct,Delivered,Lucknow
502503,11546,2024-03-26,Direct,Delivered,Pune
502504,13787,2024-02-23,Social,Delivered,Chennai
502505,14340,2025-05-02,Affiliate,Delivered,Delhi
502506,13650,2025-03-01,Organic,Delivered,Bhopal
502507,13089,2025-05-18,Social,Delivered,Noida
502508,13741,2025-12-18,Direct,Delivered,Bengaluru
502509,11486,2024-03-20,Affiliate,Delivered,Bhopal
502510,10319,2025-11-11,Paid Search,Delivered,Ahmedabad
502511,12822,2024-02-14,Email,Delivered,Kochi
502512,12798,2025-01-18,Organic,Cancelled,Bengaluru
502513,14017,2025-08-31,Organic,Delivered,Pune
502514,11205,2025-05-12,Organic,Delivered,Noida
502515,14446,2024-06-11,Organic,Delivered,Gurugram
502516,12480,2025-03-17,Social,Delivered,Pune
502517,12211,2025-10-21,Paid Search,Delivered,Kolkata
502518,14948,2024-05-28,Affiliate,Delivered,Mumbai
502519,12718,2025-11-16,Direct,Delivered,Bhopal
502520,10453,2025-04-22,Social,Delivered,Noida
502521,11269,2024-03-04,Organic,Delivered,Patna
502522,12971,2024-08-31,Direct,Delivered,Lucknow
502523,11152,2025-09-22,Organic,Delivered,Indore
502524,10825,2024-09-04,Social,Delivered,Hyderabad
502525,11484,2025-11-23,Organic,Delivered,Pune
502526,12551,2024-11-03,Direct,Delivered,Kochi
502527,10464,2024-09-07,Paid Search,Delivered,Hyderabad
502528,12605,2025-09-14,Direct,Delivered,Indore
502529,13637,2025-07-28,Direct,Delivered,Bhopal
502530,12282,2024-06-23,Direct,Delivered,Ghaziabad
502531,13471,2025-07-24,Affiliate,Delivered,Gurugram
502532,13199,2024-07-02,Affiliate,Delivered,Patna
502533,12482,2025-10-16,Direct,Delivered,Delhi
502534,14871,2024-01-06,Organic,Delivered,Chandigarh
502535,13059,2025-04-29,Affiliate,Delivered,Bhopal
502536,14027,2024-04-23,Organic,Delivered,Jaipur
502537,13205,2025-05-09,Paid Search,Delivered,Delhi
502538,14793,2025-12-16,Paid Search,Cancelled,Kochi
502539,12156,2025-05-03,Direct,Delivered,Gurugram
502540,10948,2024-11-13,Paid Search,Delivered,Ghaziabad
502541,10908,2025-08-24,Social,Delivered,Chandigarh
502542,14967,2024-05-22,Email,Delivered,Bengaluru
502543,13993,2025-02-01,Email,Delivered,Bhopal
502544,11526,2025-12-06,Organic,Delivered,Mumbai
502545,12238,2024-09-17,Social,Delivered,Mumbai
502546,10171,2024-01-20,Email,Delivered,Mumbai
502547,14766,2024-11-18,Direct,Delivered,Chandigarh
502548,12182,2024-12-19,Direct,Delivered,Kolkata
502549,11924,2025-08-16,Paid Search,Delivered,Bhopal
502550,11231,2025-08-11,Organic,Delivered,Delhi
502551,10412,2024-09-05,Email,Delivered,Chennai
502552,13811,2025-07-18,Social,Delivered,Noida
502553,11115,2024-04-14,Affiliate,Delivered,Ahmedabad
502554,10435,2024-05-18,Direct,Delivered,Ahmedabad
502555,14893,2025-03-17,Organic,Cancelled,Bengaluru
502556,12741,2025-06-01,Direct,Cancelled,Kolkata
502557,10386,2025-08-13,Paid Search,Delivered,Delhi
502558,11447,2025-03-30,Direct,Delivered,Ahmedabad
502559,12769,2024-04-03,Paid Search,Delivered,Chennai
502560,11034,2025-05-08,Direct,Delivered,Ahmedabad
502561,14951,2024-11-09,Organic,Delivered,Gurugram
502562,14379,2024-07-13,Social,Cancelled,Kochi
502563,14429,2024-09-04,Organic,Delivered,Lucknow
502564,12578,2025-08-15,Affiliate,Delivered,Ahmedabad
502565,14942,2024-05-09,Direct,Delivered,Mumbai
502566,11628,2025-02-12,Direct,Delivered,Patna
502567,12777,2024-03-01,Email,Delivered,Bhopal
502568,13731,2025-06-14,Organic,Delivered,Bhopal
502569,12527,2024-04-19,Direct,Delivered,Ghaziabad
502570,14266,2025-11-17,Paid Search,Delivered,Ahmedabad
502571,10520,2025-10-06,Email,Delivered,Mumbai
502572,12211,2025-09-17,Paid Search,Delivered,Delhi
502573,14150,2024-09-11,Affiliate,Delivered,Bhopal
502574,10911,2025-07-25,Paid Search,Cancelled,Bhopal
502575,11926,2024-04-08,Paid Search,Cancelled,Chandigarh
502576,14972,2024-07-30,Organic,Delivered,Hyderabad
502577,13068,2024-04-06,Social,Delivered,Delhi
502578,11795,2024-02-09,Paid Search,Delivered,Mumbai
502579,11816,2024-09-25,Direct,Delivered,Bhopal
502580,11028,2025-02-24,Affiliate,Delivered,Bhopal
502581,13674,2025-09-22,Direct,Delivered,Noida
502582,10517,2024-01-26,Paid Search,Delivered,Ghaziabad
502583,11041,2024-10-24,Email,Delivered,Indore
502584,10620,2025-06-06,Social,Delivered,Hyderabad
502585,13770,2024-05-27,Direct,Cancelled,Bhopal
502586,14716,2025-06-22,Paid Search,Delivered,Pune
502587,10436,2025-02-20,Paid Search,Delivered,Hyderabad
502588,14734,2025-02-15,Paid Search,Delivered,Chandigarh
502589,14582,2024-04-01,Social,Delivered,Patna
502590,12540,2024-05-02,Direct,Delivered,Bengaluru
502591,10186,2025-10-03,Organic,Delivered,Pune
502592,13461,2025-10-02,Email,Delivered,Chandigarh
502593,12624,2024-11-26,Paid Search,Delivered,Chandigarh
502594,14164,2025-03-11,Organic,Delivered,Jaipur
502595,11475,2025-01-31,Direct,Delivered,Lucknow
502596,12788,2025-01-11,Affiliate,Delivered,Bhopal
502597,14460,2025-06-04,Direct,Delivered,Pune
502598,13335,2025-02-18,Paid Search,Delivered,Ghaziabad
502599,13232,2024-04-01,Affiliate,Delivered,Pune
502600,14835,2024-03-01,Email,Delivered,Kochi
502601,12448,2025-09-13,Email,Delivered,Delhi
502602,10863,2025-06-25,Organic,Delivered,Bhopal
502603,14881,2024-05-25,Organic,Delivered,Ahmedabad
502604,10694,2024-02-14,Organic,Delivered,Kolkata
502605,12756,2024-06-09,Affiliate,Delivered,Chennai
502606,13766,2025-02-26,Affiliate,Delivered,Jaipur
502607,13936,2025-03-02,Email,Delivered,Bhopal
502608,13517,2024-05-03,Organic,Delivered,Patna
502609,12127,2024-05-08,Affiliate,Delivered,Pune
502610,10930,2024-05-31,Organic,Delivered,Bengaluru
502611,10192,2024-11-19,Direct,Delivered,Mumbai
502612,11513,2024-06-19,Paid Search,Delivered,Ahmedabad
502613,14861,2024-11-29,Email,Delivered,Patna
502614,13427,2024-01-11,Organic,Delivered,Noida
502615,12035,2025-11-15,Paid Search,Delivered,Hyderabad
502616,12472,2025-10-13,Social,Cancelled,Kolkata
502617,11671,2024-09-04,Social,Delivered,Jaipur
502618,14468,2025-08-10,Organic,Delivered,Mumbai
502619,12268,2025-01-26,Social,Delivered,Kochi
502620,14186,2024-01-23,Organic,Delivered,Hyderabad
502621,10256,2024-07-27,Direct,Delivered,Bengaluru
502622,12436,2024-02-11,Paid Search,Delivered,Ahmedabad
502623,13015,2025-06-01,Paid Search,Delivered,Noida
502624,13335,2025-07-26,Social,Delivered,Bhopal
502625,10119,2025-03-27,Affiliate,Delivered,Bengaluru
502626,13218,2024-01-05,Organic,Delivered,Noida
502627,14197,2024-06-21,Email,Delivered,Ghaziabad
502628,10461,2024-12-08,Direct,Delivered,Pune
502629,11654,2024-04-15,Paid Search,Delivered,Chennai
502630,12128,2024-03-19,Organic,Delivered,Hyderabad
502631,11272,2024-08-10,Paid Search,Delivered,Ahmedabad
502632,12200,2025-03-08,Direct,Delivered,Ghaziabad
502633,14466,2024-03-05,Organic,Delivered,Jaipur
502634,14487,2025-12-30,Organic,Delivered,Hyderabad
502635,13007,2024-12-01,Direct,Cancelled,Pune
502636,14427,2024-05-05,Direct,Delivered,Mumbai
502637,14076,2024-01-15,Social,Delivered,Kolkata
502638,10289,2025-11-30,Organic,Delivered,Delhi
502639,11935,2025-03-10,Social,Delivered,Chandigarh
502640,14226,2025-09-24,Affiliate,Delivered,Gurugram
502641,12213,2025-07-21,Paid Search,Delivered,Ghaziabad
502642,13059,2025-12-21,Organic,Delivered,Bhopal
502643,12061,2025-10-12,Direct,Delivered,Noida
502644,10082,2025-07-14,Affiliate,Cancelled,Lucknow
502645,12825,2025-09-14,Paid Search,Delivered,Lucknow
502646,11909,2025-09-18,Direct,Delivered,Pune
502647,13870,2024-07-05,Social,Delivered,Jaipur
502648,14441,2025-03-10,Direct,Delivered,Hyderabad
502649,10523,2025-12-21,Organic,Delivered,Jaipur
502650,11792,2025-09-25,Paid Search,Delivered,Chennai
502651,11964,2024-03-17,Email,Delivered,Chennai
502652,13383,2024-03-22,Paid Search,Delivered,Pune
502653,11982,2024-05-26,Paid Search,Delivered,Mumbai
502654,12829,2025-06-26,Email,Delivered,Noida
502655,14542,2024-10-14,Social,Delivered,Bengaluru
502656,12950,2025-04-04,Paid Search,Delivered,Patna
502657,10493,2024-04-12,Paid Search,Delivered,Lucknow
502658,12405,2024-02-13,Email,Delivered,Chennai
502659,14433,2025-07-17,Email,Delivered,Kochi
502660,12412,2024-08-01,Social,Delivered,Kolkata
502661,14915,2024-02-01,Paid Search,Delivered,Lucknow
502662,14514,2024-06-06,Organic,Delivered,Noida
502663,11320,2024-08-24,Direct,Delivered,Patna
502664,12070,2024-10-23,Affiliate,Delivered,Ahmedabad
502665,10926,2025-10-17,Email,Delivered,Indore
502666,10958,2024-05-24,Social,Delivered,Bengaluru
502667,11839,2025-03-17,Organic,Delivered,Bengaluru
502668,12099,2024-07-19,Paid Search,Delivered,Bengaluru
502669,11753,2024-12-30,Social,Delivered,Kochi
502670,13665,2024-08-04,Social,Delivered,Noida
502671,10760,2024-09-08,Paid Search,Delivered,Jaipur
502672,12377,2025-03-14,Organic,Delivered,Noida
502673,14444,2025-03-07,Direct,Delivered,Kolkata
502674,13661,2024-04-08,Social,Delivered,Noida
502675,11023,2024-04-24,Direct,Delivered,Lucknow
502676,11199,2024-06-25,Email,Delivered,Indore
502677,14631,2025-10-19,Affiliate,Delivered,Noida
502678,12914,2024-08-19,Organic,Delivered,Hyderabad
502679,14399,2025-02-26,Organic,Delivered,Pune
502680,14322,2024-11-24,Email,Delivered,Jaipur
502681,12208,2024-09-15,Social,Delivered,Patna
502682,12647,2024-01-28,Organic,Delivered,Jaipur
502683,11842,2024-11-18,Email,Delivered,Jaipur
502684,13185,2025-12-31,Organic,Delivered,Hyderabad
502685,13249,2025-11-18,Organic,Delivered,Mumbai
502686,13395,2024-08-07,Direct,Delivered,Gurugram
502687,14305,2025-01-24,Social,Delivered,Patna
502688,13699,2024-07-29,Paid Search,Delivered,Pune
502689,10509,2025-11-04,Organic,Delivered,Chennai
502690,11752,2025-02-09,Direct,Cancelled,Ghaziabad
502691,12850,2025-11-03,Direct,Delivered,Kochi
502692,13135,2025-09-16,Paid Search,Delivered,Ahmedabad
502693,14322,2024-08-27,Paid Search,Delivered,Patna
502694,12081,2024-11-29,Email,Delivered,Chennai
502695,14109,2025-02-20,Organic,Delivered,Kochi
502696,11955,2024-06-30,Social,Delivered,Hyderabad
502697,10731,2025-08-30,Organic,Delivered,Delhi
502698,12377,2025-02-17,Organic,Delivered,Jaipur
502699,10746,2024-05-31,Social,Delivered,Hyderabad
502700,12040,2024-12-19,Paid Search,Delivered,Chennai
502701,11212,2025-08-23,Social,Delivered,Jaipur
502702,10130,2024-11-05,Paid Search,Cancelled,Gurugram
502703,13318,2025-06-03,Social,Delivered,Gurugram
502704,13710,2025-12-20,Direct,Delivered,Ghaziabad
502705,10660,2024-09-01,Social,Delivered,Pune
502706,12922,2025-12-29,Social,Delivered,Indore
502707,12511,2024-10-29,Social,Delivered,Kochi
502708,10688,2025-02-14,Direct,Delivered,Bengaluru
502709,13042,2025-07-19,Email,Delivered,Hyderabad
502710,11307,2024-02-19,Organic,Delivered,Bhopal
502711,14111,2025-05-27,Organic,Delivered,Bengaluru
502712,13056,2025-02-18,Social,Delivered,Lucknow
502713,10558,2025-04-24,Affiliate,Delivered,Gurugram
502714,12591,2025-11-27,Organic,Delivered,Ghaziabad
502715,10584,2024-12-20,Social,Delivered,Pune
502716,13618,2025-11-07,Email,Delivered,Kochi
502717,11488,2025-02-19,Paid Search,Cancelled,Mumbai
502718,12447,2024-06-06,Email,Delivered,Lucknow
502719,13481,2025-04-22,Paid Search,Delivered,Chandigarh
502720,14224,2024-05-18,Email,Delivered,Bhopal
502721,12562,2025-10-19,Affiliate,Delivered,Delhi
502722,10388,2024-04-21,Direct,Delivered,Pune
502723,11294,2024-12-30,Email,Delivered,Patna
502724,13066,2025-08-22,Paid Search,Delivered,Indore
502725,10210,2024-01-07,Email,Delivered,Mumbai
502726,11858,2024-12-24,Affiliate,Delivered,Patna
502727,11618,2025-01-05,Paid Search,Delivered,Gurugram
502728,11535,2024-09-04,Paid Search,Delivered,Hyderabad
502729,14769,2025-05-06,Organic,Delivered,Chennai
502730,14719,2024-08-25,Email,Delivered,Jaipur
502731,14487,2024-09-30,Paid Search,Delivered,Gurugram
502732,14320,2024-07-20,Organic,Delivered,Patna
502733,14468,2025-04-01,Social,Delivered,Ahmedabad
502734,10919,2025-10-07,Direct,Delivered,Kolkata
502735,11968,2024-05-09,Organic,Delivered,Gurugram
502736,10288,2024-10-26,Social,Delivered,Gurugram
502737,13986,2024-06-14,Direct,Delivered,Chandigarh
502738,14337,2024-06-27,Direct,Delivered,Mumbai
502739,10145,2025-12-11,Paid Search,Delivered,Kolkata
502740,10847,2025-06-03,Organic,Delivered,Pune
502741,10845,2025-11-21,Paid Search,Delivered,Kochi
502742,14642,2025-04-09,Paid Search,Delivered,Ghaziabad
502743,13952,2025-05-02,Social,Delivered,Gurugram
502744,11387,2025-06-06,Social,Delivered,Ahmedabad
502745,10229,2025-04-22,Affiliate,Delivered,Patna
502746,12059,2025-08-23,Email,Delivered,Ghaziabad
502747,12923,2024-08-26,Direct,Delivered,Ghaziabad
502748,10225,2024-03-15,Affiliate,Delivered,Lucknow
502749,12345,2024-12-23,Social,Cancelled,Pune
502750,12688,2024-01-02,Organic,Delivered,Patna
502751,14906,2024-02-04,Affiliate,Delivered,Jaipur
502752,10944,2024-02-06,Email,Delivered,Bengaluru
502753,10918,2024-02-26,Paid Search,Delivered,Hyderabad
502754,12156,2025-05-31,Paid Search,Delivered,Ghaziabad
502755,11598,2025-03-12,Email,Delivered,Indore
502756,14598,2025-11-14,Organic,Delivered,Jaipur
502757,13936,2024-07-30,Affiliate,Delivered,Noida
502758,11263,2024-08-30,Organic,Delivered,Patna
502759,11675,2024-12-24,Social,Delivered,Bengaluru
502760,13175,2025-07-25,Paid Search,Delivered,Bhopal
502761,14358,2025-11-11,Social,Delivered,Lucknow
502762,11010,2025-06-17,Affiliate,Delivered,Pune
502763,11481,2025-01-05,Paid Search,Delivered,Bengaluru
502764,13050,2025-12-15,Organic,Delivered,Bhopal
502765,14300,2024-05-12,Organic,Delivered,Noida
502766,11446,2024-12-10,Organic,Delivered,Noida
502767,12338,2024-06-29,Social,Delivered,Ghaziabad
502768,13408,2024-05-01,Organic,Delivered,Pune
502769,12127,2024-10-16,Paid Search,Delivered,Mumbai
502770,13854,2025-07-13,Email,Cancelled,Mumbai
502771,12576,2024-08-21,Direct,Delivered,Gurugram
502772,14404,2025-08-21,Organic,Delivered,Hyderabad
502773,13037,2025-03-22,Direct,Cancelled,Mumbai
502774,14593,2025-06-01,Direct,Delivered,Ghaziabad
502775,14299,2024-06-26,Email,Delivered,Ahmedabad
502776,11207,2025-09-22,Affiliate,Delivered,Jaipur
502777,14487,2024-05-28,Social,Delivered,Bengaluru
502778,10645,2024-09-28,Organic,Delivered,Bengaluru
502779,11414,2025-07-26,Direct,Delivered,Ghaziabad
502780,10243,2025-05-19,Direct,Cancelled,Patna
502781,10522,2024-08-06,Paid Search,Delivered,Chennai
502782,13602,2024-07-11,Organic,Delivered,Noida
502783,10556,2024-11-12,Organic,Delivered,Hyderabad
502784,10935,2024-11-22,Social,Delivered,Kochi
502785,12042,2024-02-13,Direct,Delivered,Lucknow
502786,14001,2024-06-26,Organic,Delivered,Chennai
502787,14055,2024-04-22,Email,Delivered,Bengaluru
502788,14825,2024-04-22,Direct,Delivered,Hyderabad
502789,10276,2024-09-15,Paid Search,Delivered,Indore
502790,10740,2024-01-27,Email,Delivered,Bhopal
502791,11995,2025-05-09,Paid Search,Delivered,Ghaziabad
502792,11417,2025-05-05,Organic,Delivered,Chandigarh
502793,10486,2024-06-10,Social,Delivered,Hyderabad
502794,12621,2025-10-01,Organic,Delivered,Hyderabad
502795,12344,2025-03-10,Email,Delivered,Bengaluru
502796,12153,2024-08-17,Paid Search,Delivered,Kolkata
502797,10113,2024-05-21,Affiliate,Delivered,Noida
502798,12130,2024-11-09,Social,Delivered,Pune
502799,12291,2025-12-02,Direct,Delivered,Mumbai
502800,11086,2024-01-03,Affiliate,Delivered,Gurugram
502801,13975,2024-01-15,Email,Delivered,Mumbai
502802,14447,2024-10-28,Paid Search,Delivered,Hyderabad
502803,14645,2025-11-02,Paid Search,Delivered,Mumbai
502804,13408,2024-07-24,Affiliate,Delivered,Mumbai
502805,13381,2025-06-30,Email,Delivered,Delhi
502806,10770,2025-02-23,Email,Delivered,Indore
502807,11971,2024-05-25,Organic,Delivered,Hyderabad
502808,10023,2025-10-26,Organic,Delivered,Delhi
502809,12797,2024-04-29,Organic,Delivered,Indore
502810,13814,2025-01-04,Organic,Delivered,Noida
502811,13346,2025-04-29,Affiliate,Delivered,Kochi
502812,10080,2025-05-08,Social,Delivered,Pune
502813,12782,2025-09-16,Social,Delivered,Kochi
502814,14403,2025-05-30,Organic,Delivered,Ahmedabad
502815,10511,2025-04-25,Affiliate,Delivered,Noida
502816,12648,2024-04-21,Organic,Delivered,Mumbai
502817,11252,2024-08-12,Organic,Delivered,Bengaluru
502818,14651,2024-09-10,Affiliate,Delivered,Bengaluru
502819,12754,2024-09-28,Email,Delivered,Chandigarh
502820,13860,2024-03-23,Organic,Delivered,Lucknow
502821,12623,2024-03-10,Organic,Delivered,Chandigarh
502822,14472,2024-11-18,Paid Search,Delivered,Kolkata
502823,11438,2025-06-12,Social,Delivered,Kolkata
502824,13720,2025-10-10,Paid Search,Delivered,Jaipur
502825,12147,2025-11-18,Social,Delivered,Kolkata
502826,12884,2024-12-17,Paid Search,Delivered,Delhi
502827,13430,2025-10-18,Social,Delivered,Pune
502828,10866,2024-11-29,Email,Delivered,Patna
502829,14340,2024-12-12,Direct,Delivered,Chandigarh
502830,13639,2024-06-02,Organic,Delivered,Lucknow
502831,12047,2025-04-04,Organic,Delivered,Ahmedabad
502832,12962,2024-08-14,Organic,Delivered,Ahmedabad
502833,13318,2024-12-20,Organic,Delivered,Gurugram
502834,12274,2025-11-15,Paid Search,Delivered,Bhopal
502835,13176,2025-02-03,Organic,Delivered,Jaipur
502836,12793,2024-08-09,Direct,Delivered,Mumbai
502837,13898,2025-05-05,Direct,Delivered,Ghaziabad
502838,11162,2025-06-18,Email,Delivered,Jaipur
502839,10021,2025-03-19,Paid Search,Delivered,Bhopal
502840,12023,2024-01-31,Email,Delivered,Noida
502841,14123,2024-06-14,Social,Delivered,Delhi
502842,10621,2024-04-03,Email,Cancelled,Chennai
502843,14306,2025-11-29,Organic,Cancelled,Chennai
502844,12049,2024-08-15,Direct,Delivered,Chennai
502845,11044,2024-12-12,Paid Search,Delivered,Jaipur
502846,12335,2025-10-20,Paid Search,Delivered,Bengaluru
502847,14059,2025-12-25,Paid Search,Delivered,Chandigarh
502848,14289,2024-06-09,Paid Search,Delivered,Gurugram
502849,13066,2025-09-20,Direct,Delivered,Kolkata
502850,12636,2025-06-15,Email,Delivered,Gurugram
502851,14033,2025-03-24,Direct,Delivered,Bhopal
